%%  seed (769) : [1565508328 1073660150 1395889105 1073539080 -143158687 1073029186 1397247613 1072781684 -1883071040 1072699929] ...  [1073460463 -56172066 1073298588 793429205 1072839592 -660985193 -1983540964 -1880642558 -93323074 363]
%%  rxid 		 txid 	 pdpid 	  doppler 	 PowerProfile(linear) 	 DelayProfile
883 	 13	 * 0.474477 *	1	3	[0.735444 0.195575 0.0673275 0.00165269]	 [0 1 3 5]
883 	 12	 * 0.102516 *	1	3	[0.735444 0.195575 0.0673275 0.00165269]	 [0 1 3 5]
883 	 10	 * 0.568244 *	1	3	[0.735444 0.195575 0.0673275 0.00165269]	 [0 1 3 5]
883 	 14	 * 0.117931 *	1	3	[0.735444 0.195575 0.0673275 0.00165269]	 [0 1 3 5]
884 	 13	 * 0.0772632 *	1	3	[1]	 [0]
884 	 16	 * 0.386767 *	1	3	[1]	 [0]
884 	 8	 * 0.479641 *	1	3	[1]	 [0]
884 	 12	 * 0.814454 *	1	3	[1]	 [0]
891 	 18	 * 0.183977 *	1	3	[1]	 [0]
891 	 8	 * 0.502444 *	1	3	[1]	 [0]
891 	 6	 * 0.826718 *	1	3	[1]	 [0]
891 	 7	 * 0.868024 *	1	3	[1]	 [0]
894 	 11	 * 0.00483807 *	1	3	[0.735444 0.195575 0.0673275 0.00165269]	 [0 1 3 5]
894 	 8	 * 0.463158 *	1	3	[0.735444 0.195575 0.0673275 0.00165269]	 [0 1 3 5]
894 	 6	 * 0.43735 *	1	3	[0.735444 0.195575 0.0673275 0.00165269]	 [0 1 3 5]
894 	 7	 * 0.945968 *	1	3	[0.735444 0.195575 0.0673275 0.00165269]	 [0 1 3 5]
900 	 4	 * 0.287285 *	1	120	[0.870254 0.109559 0.0153371 0.00485003]	 [0 1 2 3]
900 	 6	 * 0.0374708 *	1	120	[0.870254 0.109559 0.0153371 0.00485003]	 [0 1 2 3]
900 	 5	 * 0.657919 *	1	120	[0.870254 0.109559 0.0153371 0.00485003]	 [0 1 2 3]
900 	 3	 * 0.671615 *	1	120	[0.870254 0.109559 0.0153371 0.00485003]	 [0 1 2 3]
907 	 11	 * 0.920174 *	1	3	[0.735444 0.195575 0.0673275 0.00165269]	 [0 1 3 5]
907 	 17	 * 0.394389 *	1	3	[0.735444 0.195575 0.0673275 0.00165269]	 [0 1 3 5]
907 	 16	 * 0.977454 *	1	3	[0.735444 0.195575 0.0673275 0.00165269]	 [0 1 3 5]
907 	 15	 * 0.741127 *	1	3	[0.735444 0.195575 0.0673275 0.00165269]	 [0 1 3 5]
912 	 12	 * 0.661215 *	1	3	[0.735444 0.195575 0.0673275 0.00165269]	 [0 1 3 5]
912 	 17	 * 0.755549 *	1	3	[0.735444 0.195575 0.0673275 0.00165269]	 [0 1 3 5]
912 	 16	 * 0.575112 *	1	3	[0.735444 0.195575 0.0673275 0.00165269]	 [0 1 3 5]
912 	 15	 * 0.511956 *	1	3	[0.735444 0.195575 0.0673275 0.00165269]	 [0 1 3 5]
924 	 10	 * 0.170251 *	1	3	[0.995333 0.00466735]	 [0 1]
924 	 3	 * 0.00263657 *	1	3	[0.995333 0.00466735]	 [0 1]
924 	 14	 * 0.706991 *	1	3	[0.995333 0.00466735]	 [0 1]
924 	 9	 * 0.481673 *	1	3	[0.995333 0.00466735]	 [0 1]
