%RELY_Rx  Es  Jmin InputSINR
3115   7.16927949e-01 2.83072051e-01 	4.03579	 4.03579
2866   8.86567584e-01 1.13432416e-01 	8.92975	 8.92975
3070   7.73728026e-01 2.26271974e-01 	5.33958	 5.33958
3131   6.33262304e-01 3.66737696e-01 	2.37228	 2.37228
3143   6.72485313e-01 3.27514687e-01 	3.12452	 3.12452
2899   7.38207374e-01 2.61792626e-01 	4.50221	 4.50221
2988   8.78497659e-01 1.21502341e-01 	8.59156	 8.59156
3059   6.36738866e-01 3.63261134e-01 	2.43742	 2.43742
2840   8.75008414e-01 1.24991586e-01 	8.45131	 8.45131
2873   7.56585665e-01 2.43414335e-01 	4.92512	 4.92512
2969   6.14170193e-01 3.85829807e-01 	2.01893	 2.01893
2975   8.84467123e-01 1.15532877e-01 	8.83976	 8.83976
2813   8.19566426e-01 1.80433574e-01 	6.57267	 6.57267
2815   6.97962665e-01 3.02037335e-01 	3.63772	 3.63772
2836   7.86418363e-01 2.13581637e-01 	5.6609	 5.6609
2770   7.28097304e-01 2.71902696e-01 	4.27776	 4.27776
2834   7.63545150e-01 2.36454850e-01 	5.09086	 5.09086
2884   8.05013746e-01 1.94986254e-01 	6.15799	 6.15799
2977   5.34010131e-01 4.65989869e-01 	0.59173	 0.59173
2979   8.85424910e-01 1.14575090e-01 	8.88062	 8.88062
3129   6.33220122e-01 3.66779878e-01 	2.37149	 2.37149
3131   6.33262304e-01 3.66737696e-01 	2.37228	 2.37228
3143   6.72485313e-01 3.27514687e-01 	3.12452	 3.12452
2983   7.45541019e-01 2.54458981e-01 	4.66854	 4.66854
3059   6.36738866e-01 3.63261134e-01 	2.43742	 2.43742
3160   6.78402329e-01 3.21597671e-01 	3.24174	 3.24174
3176   7.76932458e-01 2.23067542e-01 	5.41947	 5.41947
3118   8.28505566e-01 1.71494434e-01 	6.84045	 6.84045
2881   7.51912690e-01 2.48087310e-01 	4.81563	 4.81563
2933   6.77798758e-01 3.22201242e-01 	3.22974	 3.22974
3043   7.97222134e-01 2.02777866e-01 	5.94559	 5.94559
2752   8.57412800e-01 1.42587200e-01 	7.79109	 7.79109
2840   8.76629385e-01 1.23370615e-01 	8.51604	 8.51604
2977   5.34010131e-01 4.65989869e-01 	0.59173	 0.59173
2752   8.57264313e-01 1.42735687e-01 	7.78582	 7.78582
3177   7.55894229e-01 2.44105771e-01 	4.90883	 4.90883
2778   9.41740669e-01 5.82593312e-02 	12.0857	 12.0857
2975   8.89884328e-01 1.10115672e-01 	9.07484	 9.07484
3182   7.10004137e-01 2.89995863e-01 	3.88869	 3.88869
2795   9.18476815e-01 8.15231853e-02 	10.5179	 10.5179
2752   8.57439514e-01 1.42560486e-01 	7.79204	 7.79204
2792   7.98303733e-01 2.01696267e-01 	5.9747	 5.9747
2840   8.77189090e-01 1.22810910e-01 	8.53856	 8.53856
2752   8.57937392e-01 1.42062608e-01 	7.80976	 7.80976
2874   8.85211439e-01 1.14788561e-01 	8.87148	 8.87148
2915   4.53253952e-01 5.46746048e-01 	-0.814441	 -0.814441
2795   9.18809936e-01 8.11900637e-02 	10.5372	 10.5372
2988   8.81635155e-01 1.18364845e-01 	8.72066	 8.72066
2752   8.58745099e-01 1.41254901e-01 	7.83861	 7.83861
2792   7.95843409e-01 2.04156591e-01 	5.90864	 5.90864
2752   8.59841044e-01 1.40158956e-01 	7.87797	 7.87797
2795   9.19399074e-01 8.06009258e-02 	10.5716	 10.5716
2842   9.91938971e-01 8.06102880e-03 	20.9009	 20.9009
3095   8.98859659e-01 1.01140341e-01 	9.48767	 9.48767
2752   8.61197326e-01 1.38802674e-01 	7.92705	 7.92705
2795   9.20194465e-01 7.98055345e-02 	10.6185	 10.6185
2812   9.78213145e-01 2.17868545e-02 	16.5224	 16.5224
2874   8.87574031e-01 1.12425969e-01 	8.97338	 8.97338
2915   4.53253952e-01 5.46746048e-01 	-0.814441	 -0.814441
3055   9.37728246e-01 6.22717538e-02 	11.7779	 11.7779
2795   9.21146746e-01 7.88532535e-02 	10.6751	 10.6751
2988   8.80912414e-01 1.19087586e-01 	8.69066	 8.69066
3044   8.28226484e-01 1.71773516e-01 	6.83193	 6.83193
3050   9.71512641e-01 2.84873594e-02 	15.328	 15.328
3055   9.53039658e-01 4.69603419e-02 	13.0738	 13.0738
2752   8.62781628e-01 1.37218372e-01 	7.98489	 7.98489
2778   9.44375434e-01 5.56245664e-02 	12.2988	 12.2988
3055   9.56361133e-01 4.36388672e-02 	13.4075	 13.4075
2752   8.64558650e-01 1.35441350e-01 	8.05043	 8.05043
2795   9.22209584e-01 7.77904155e-02 	10.739	 10.739
2898   9.62141851e-01 3.78581487e-02 	14.0508	 14.0508
3055   9.59385125e-01 4.06148748e-02 	13.7331	 13.7331
2752   8.66491237e-01 1.33508763e-01 	8.12254	 8.12254
2795   9.23341628e-01 7.66583720e-02 	10.808	 10.808
2842   9.93166147e-01 6.83385314e-03 	21.6236	 21.6236
3055   9.62075033e-01 3.79249667e-02 	14.0428	 14.0428
2795   9.24507723e-01 7.54922775e-02 	10.8801	 10.8801
2817   9.10535476e-01 8.94645241e-02 	10.0765	 10.0765
2968   8.31456839e-01 1.68543161e-01 	6.93129	 6.93129
2988   8.80447613e-01 1.19552387e-01 	8.67145	 8.67145
3044   8.25702927e-01 1.74297073e-01 	6.75534	 6.75534
3055   9.64396165e-01 3.56038350e-02 	14.3276	 14.3276
2752   8.68541247e-01 1.31458753e-01 	8.20001	 8.20001
2792   7.93242477e-01 2.06757523e-01 	5.83945	 5.83945
2795   9.25679445e-01 7.43205549e-02 	10.9535	 10.9535
3044   8.23209445e-01 1.76790555e-01 	6.68051	 6.68051
3050   9.72677856e-01 2.73221440e-02 	15.5145	 15.5145
3055   9.66318637e-01 3.36813632e-02 	14.5773	 14.5773
2752   8.70670259e-01 1.29329741e-01 	8.28155	 8.28155
2795   9.26835080e-01 7.31649201e-02 	11.027	 11.027
2812   9.78020531e-01 2.19794692e-02 	16.4833	 16.4833
2942   8.97834248e-01 1.02165752e-01 	9.43891	 9.43891
3055   9.67821385e-01 3.21786145e-02 	14.7823	 14.7823
2752   8.72840150e-01 1.27159850e-01 	8.36585	 8.36585
2778   9.45303031e-01 5.46969686e-02 	12.3761	 12.3761
2795   9.27959193e-01 7.20408065e-02 	11.0995	 11.0995
2825   9.92166167e-01 7.83383276e-03 	21.0261	 21.0261
2842   9.93479729e-01 6.52027101e-03 	21.8289	 21.8289
3055   9.68896232e-01 3.11037682e-02 	14.9346	 14.9346
2752   8.75013572e-01 1.24986428e-01 	8.45152	 8.45152
2795   9.29041964e-01 7.09580360e-02 	11.1703	 11.1703
2817   9.13870794e-01 8.61292064e-02 	10.2573	 10.2573
2968   8.32738912e-01 1.67261088e-01 	6.97114	 6.97114
2988   8.80224185e-01 1.19775815e-01 	8.66224	 8.66224
3055   9.69550331e-01 3.04496692e-02 	15.0299	 15.0299
2752   8.77154346e-01 1.22845654e-01 	8.53716	 8.53716
2792   7.90516291e-01 2.09483709e-01 	5.76761	 5.76761
2795   9.30078397e-01 6.99216028e-02 	11.2391	 11.2391
2967   9.33785932e-01 6.62140678e-02 	11.493	 11.493
3044   8.20825663e-01 1.79174337e-01 	6.60975	 6.60975
3055   9.69805672e-01 3.01943279e-02 	15.0676	 15.0676
3185   9.29815698e-01 7.01843019e-02 	11.2216	 11.2216
2752   8.79227780e-01 1.20772220e-01 	8.62134	 8.62134
2795   9.31067528e-01 6.89324717e-02 	11.3056	 11.3056
2942   8.94055494e-01 1.05944506e-01 	9.26286	 9.26286
3044   8.18655336e-01 1.81344664e-01 	6.54596	 6.54596
3055   9.69695545e-01 3.03044550e-02 	15.0513	 15.0513
2752   8.81200911e-01 1.18799089e-01 	8.70262	 8.70262
2795   9.32011673e-01 6.79883272e-02 	11.3699	 11.3699
2812   9.77645192e-01 2.23548078e-02 	16.4081	 16.4081
2898   9.60932198e-01 3.90678025e-02 	13.9087	 13.9087
3055   9.69259165e-01 3.07408347e-02 	14.9872	 14.9872
2752   8.83042675e-01 1.16957325e-01 	8.77954	 8.77954
2795   9.32915758e-01 6.70842420e-02 	11.4322	 11.4322
2825   9.92289663e-01 7.71033724e-03 	21.0957	 21.0957
2842   9.93758938e-01 6.24106183e-03 	22.0202	 22.0202
2752   8.84724008e-01 1.15275992e-01 	8.85069	 8.85069
2795   9.33786744e-01 6.62132562e-02 	11.493	 11.493
2967   9.35120853e-01 6.48791469e-02 	11.5876	 11.5876
3185   9.30155428e-01 6.98445719e-02 	11.2442	 11.2442
2752   8.86217871e-01 1.13782129e-01 	8.91466	 8.91466
2778   9.46296021e-01 5.37039793e-02 	12.4602	 12.4602
2795   9.34633119e-01 6.53668811e-02 	11.5528	 11.5528
2817   9.17045316e-01 8.29546838e-02 	10.4355	 10.4355
3044   8.16814214e-01 1.83185786e-01 	6.49232	 6.49232
2752   8.87499210e-01 1.12500790e-01 	8.97012	 8.97012
2795   9.35464445e-01 6.45355552e-02 	11.6123	 11.6123
2812   9.77313382e-01 2.26866183e-02 	16.3426	 16.3426
3179   9.53294302e-01 4.67056977e-02 	13.0986	 13.0986
2752   8.88544856e-01 1.11455144e-01 	9.01579	 9.01579
2795   9.36290903e-01 6.37090965e-02 	11.6721	 11.6721
2842   9.94005759e-01 5.99424124e-03 	22.1965	 22.1965
2942   8.90025083e-01 1.09974917e-01 	9.08109	 9.08109
3044   8.15411516e-01 1.84588484e-01 	6.45172	 6.45172
2752   8.89333361e-01 1.10666639e-01 	9.05048	 9.05048
2795   9.37122796e-01 6.28772043e-02 	11.733	 11.733
2752   8.89844798e-01 1.10155202e-01 	9.07309	 9.07309
2795   9.37969922e-01 6.20300779e-02 	11.7959	 11.7959
2817   9.20026852e-01 7.99731479e-02 	10.6086	 10.6086
2825   9.92348067e-01 7.65193339e-03 	21.1289	 21.1289
2898   9.61121347e-01 3.88786527e-02 	13.9307	 13.9307
2752   8.90060512e-01 1.09939488e-01 	9.08266	 9.08266
2778   9.47311567e-01 5.26884331e-02 	12.5478	 12.5478
2795   9.38840776e-01 6.11592237e-02 	11.8613	 11.8613
2812   9.77014135e-01 2.29858647e-02 	16.2844	 16.2844
3179   9.49318090e-01 5.06819096e-02 	12.7256	 12.7256
3185   9.30491401e-01 6.95085987e-02 	11.2667	 11.2667
2752   8.89962857e-01 1.10037143e-01 	9.07833	 9.07833
2795   9.39741481e-01 6.02585190e-02 	11.9299	 11.9299
2842   9.94221832e-01 5.77816758e-03 	22.3569	 22.3569
2942   8.85753226e-01 1.14246774e-01 	8.89469	 8.89469
3044   8.14529538e-01 1.85470462e-01 	6.42632	 6.42632
3053   9.37474728e-01 6.25252722e-02 	11.759	 11.759
2752   8.89534918e-01 1.10465082e-01 	9.05938	 9.05938
2795   9.40674424e-01 5.93255757e-02 	12.002	 12.002
2817   9.22796980e-01 7.72030201e-02 	10.7747	 10.7747
3044   8.14207798e-01 1.85792202e-01 	6.41708	 6.41708
2752   8.88760261e-01 1.11239739e-01 	9.02525	 9.02525
2795   9.41636611e-01 5.83633895e-02 	12.0774	 12.0774
2898   9.61157195e-01 3.88428055e-02 	13.9348	 13.9348
3053   9.39950926e-01 6.00490738e-02 	11.946	 11.946
2752   8.87622719e-01 1.12377281e-01 	8.9755	 8.9755
2795   9.42617834e-01 5.73821662e-02 	12.1556	 12.1556
2812   9.76737347e-01 2.32626529e-02 	16.2312	 16.2312
2921   8.82845121e-01 1.17154879e-01 	8.77124	 8.77124
3179   9.43572644e-01 5.64273563e-02 	12.2329	 12.2329
3185   9.30828865e-01 6.91711352e-02 	11.2894	 11.2894
2752   8.86106262e-01 1.13893738e-01 	8.90986	 8.90986
2795   9.43598917e-01 5.64010834e-02 	12.235	 12.235
2825   9.92401260e-01 7.59874010e-03 	21.1595	 21.1595
3053   9.37294132e-01 6.27058678e-02 	11.7457	 11.7457
2752   8.84194972e-01 1.15805028e-01 	8.82821	 8.82821
2778   9.48307798e-01 5.16922016e-02 	12.6352	 12.6352
2795   9.44550390e-01 5.54496104e-02 	12.3133	 12.3133
2817   9.25348013e-01 7.46519872e-02 	10.9326	 10.9326
2898   9.61054110e-01 3.89458897e-02 	13.9229	 13.9229
3044   8.14436922e-01 1.85563078e-01 	6.42366	 6.42366
2752   8.81873179e-01 1.18126821e-01 	8.73058	 8.73058
2795   9.45432073e-01 5.45679265e-02 	12.3869	 12.3869
2842   9.94408445e-01 5.59155488e-03 	22.5003	 22.5003
3044   8.15163601e-01 1.84836399e-01 	6.44457	 6.44457
3053   9.34769043e-01 6.52309575e-02 	11.5625	 11.5625
2752   8.79125766e-01 1.20874234e-01 	8.61717	 8.61717
2795   9.46193996e-01 5.38060044e-02 	12.4515	 12.4515
2812   9.76474469e-01 2.35255310e-02 	16.1812	 16.1812
3053   9.32432258e-01 6.75677419e-02 	11.3988	 11.3988
2752   8.75938681e-01 1.24061319e-01 	8.48837	 8.48837
2795   9.46778882e-01 5.32211180e-02 	12.5016	 12.5016
3053   9.30325161e-01 6.96748394e-02 	11.2556	 11.2556
2752   8.72299665e-01 1.27700335e-01 	8.34474	 8.34474
2778   9.49246557e-01 5.07534434e-02 	12.7191	 12.7191
2795   9.47126133e-01 5.28738672e-02 	12.5317	 12.5317
2898   9.60823906e-01 3.91760943e-02 	13.8962	 13.8962
3185   9.31171058e-01 6.88289419e-02 	11.3126	 11.3126
2795   9.47176771e-01 5.28232290e-02 	12.5361	 12.5361
2817   9.27680081e-01 7.23199189e-02 	11.0814	 11.0814
2842   9.94566511e-01 5.43348887e-03 	22.6256	 22.6256
3044   8.16303643e-01 1.83696357e-01 	6.47751	 6.47751
3053   9.28474614e-01 7.15253863e-02 	11.1331	 11.1331
2795   9.46878463e-01 5.31215372e-02 	12.5102	 12.5102
2812   9.76218762e-01 2.37812375e-02 	16.1331	 16.1331
2922   8.09407644e-01 1.90592356e-01 	6.28062	 6.28062
2795   9.46189502e-01 5.38104976e-02 	12.4511	 12.4511
2898   9.60475520e-01 3.95244801e-02 	13.8562	 13.8562
2921   8.82068934e-01 1.17931066e-01 	8.73874	 8.73874
3053   9.26894199e-01 7.31058006e-02 	11.0308	 11.0308
2752   8.68199185e-01 1.31800815e-01 	8.18701	 8.18701
2778   9.50095466e-01 4.99045336e-02 	12.7963	 12.7963
2795   9.45080782e-01 5.49192180e-02 	12.3574	 12.3574
2842   9.94696557e-01 5.30344264e-03 	22.7313	 22.7313
3053   9.25585787e-01 7.44142130e-02 	10.9476	 10.9476
3185   9.31519521e-01 6.84804790e-02 	11.3363	 11.3363
2795   9.43535288e-01 5.64647122e-02 	12.2298	 12.2298
3053   9.24541238e-01 7.54587616e-02 	10.8822	 10.8822
2752   8.63631561e-01 1.36368439e-01 	8.01615	 8.01615
2795   9.41545386e-01 5.84546143e-02 	12.0702	 12.0702
2825   9.92441371e-01 7.55862882e-03 	21.1826	 21.1826
3179   9.37274912e-01 6.27250882e-02 	11.7443	 11.7443
2759   7.84299774e-01 2.15700226e-01 	5.60631	 5.60631
2812   9.75965225e-01 2.40347754e-02 	16.0859	 16.0859
2898   9.60014965e-01 3.99850349e-02 	13.8038	 13.8038
2921   8.79577996e-01 1.20422004e-01 	8.63569	 8.63569
2968   8.33806128e-01 1.66193872e-01 	7.0045	 7.0045
3053   9.23744078e-01 7.62559221e-02 	10.8328	 10.8328
2778   9.50829264e-01 4.91707364e-02 	12.864	 12.864
2842   9.94798713e-01 5.20128729e-03 	22.8162	 22.8162
2967   9.36254980e-01 6.37450201e-02 	11.6695	 11.6695
3026   8.87352096e-01 1.12647904e-01 	8.96373	 8.96373
3050   9.72812506e-01 2.71874944e-02 	15.5366	 15.5366
3053   9.23170996e-01 7.68290044e-02 	10.7976	 10.7976
2752   8.58596265e-01 1.41403735e-01 	7.83328	 7.83328
3053   9.22793092e-01 7.72069076e-02 	10.7745	 10.7745
3179   9.30712180e-01 6.92878195e-02 	11.2816	 11.2816
3185   9.31874377e-01 6.81256229e-02 	11.3605	 11.3605
2759   7.88585170e-01 2.11414830e-01 	5.71713	 5.71713
2825   9.92457410e-01 7.54259045e-03 	21.1919	 21.1919
2842   9.94872709e-01 5.12729113e-03 	22.8788	 22.8788
2968   8.34646753e-01 1.65353247e-01 	7.0309	 7.0309
3053   9.22576817e-01 7.74231826e-02 	10.7613	 10.7613
2759   7.93022752e-01 2.06977248e-01 	5.83363	 5.83363
2778   9.51430391e-01 4.85696087e-02 	12.9201	 12.9201
2967   9.37200522e-01 6.27994776e-02 	11.7388	 11.7388
2898   9.59445453e-01 4.05545467e-02 	13.7398	 13.7398
3050   9.72879108e-01 2.71208923e-02 	15.5475	 15.5475
3053   9.22484581e-01 7.75154192e-02 	10.7557	 10.7557
2752   8.53099357e-01 1.46900643e-01 	7.63976	 7.63976
2928   8.79813904e-01 1.20186096e-01 	8.64537	 8.64537
3053   9.22475052e-01 7.75249483e-02 	10.7551	 10.7551
3179   9.24334378e-01 7.56656222e-02 	10.8693	 10.8693
3185   9.32234575e-01 6.77654252e-02 	11.3852	 11.3852
2842   9.94917899e-01 5.08210144e-03 	22.9174	 22.9174
2873   7.56585665e-01 2.43414335e-01 	4.92512	 4.92512
2968   8.35249991e-01 1.64750009e-01 	7.04991	 7.04991
3053   9.22503172e-01 7.74968283e-02 	10.7568	 10.7568
2759   7.97534942e-01 2.02465058e-01 	5.954	 5.954
2778   9.51888950e-01 4.81110505e-02 	12.9634	 12.9634
3050   9.72884210e-01 2.71157903e-02 	15.5484	 15.5484
3053   9.22519934e-01 7.74800655e-02 	10.7579	 10.7579
3179   9.18721170e-01 8.12788296e-02 	10.5321	 10.5321
2759   8.02051836e-01 1.97948164e-01 	6.07651	 6.07651
2825   9.92435425e-01 7.56457469e-03 	21.1792	 21.1792
2836   7.86418363e-01 2.13581637e-01 	5.6609	 5.6609
2898   9.58767640e-01 4.12323605e-02 	13.6648	 13.6648
3053   9.22471999e-01 7.75280013e-02 	10.7549	 10.7549
3115   7.16927949e-01 2.83072051e-01 	4.03579	 4.03579
2752   8.47155039e-01 1.52844961e-01 	7.43712	 7.43712
2836   7.91370916e-01 2.08629084e-01 	5.79005	 5.79005
2967   9.37968819e-01 6.20311807e-02 	11.7958	 11.7958
3053   9.22301226e-01 7.76987744e-02 	10.7446	 10.7446
3112   8.59026217e-01 1.40973783e-01 	7.84868	 7.84868
3179   9.14495872e-01 8.55041278e-02 	10.2919	 10.2919
2928   8.83488084e-01 1.16511916e-01 	8.7983	 8.7983
2968   8.35606089e-01 1.64393911e-01 	7.06116	 7.06116
2974   9.34382018e-01 6.56179824e-02 	11.535	 11.535
3053   9.21944257e-01 7.80557434e-02 	10.723	 10.723
2759   8.06512888e-01 1.93487112e-01 	6.19959	 6.19959
2778   9.52202144e-01 4.77978556e-02 	12.9932	 12.9932
2898   9.57979930e-01 4.20200697e-02 	13.579	 13.579
3053   9.21332271e-01 7.86677287e-02 	10.6862	 10.6862
3179   9.12196622e-01 8.78033785e-02 	10.1658	 10.1658
3185   9.32598079e-01 6.74019206e-02 	11.4102	 11.4102
2759   8.10868270e-01 1.89131730e-01 	6.32186	 6.32186
2815   6.97962665e-01 3.02037335e-01 	3.63772	 3.63772
2842   9.94933296e-01 5.06670398e-03 	22.9307	 22.9307
3026   8.86507319e-01 1.13492681e-01 	8.92714	 8.92714
3050   9.72834554e-01 2.71654460e-02 	15.5402	 15.5402
3053   9.20391082e-01 7.96089182e-02 	10.6301	 10.6301
2759   8.15079678e-01 1.84920322e-01 	6.44215	 6.44215
2825   9.92358958e-01 7.64104160e-03 	21.1352	 21.1352
2836   8.13923233e-01 1.86076767e-01 	6.40891	 6.40891
2967   9.38570307e-01 6.14296934e-02 	11.8409	 11.8409
3053   9.19041716e-01 8.09582844e-02 	10.5507	 10.5507
3179   9.12134392e-01 8.78656085e-02 	10.1624	 10.1624
2759   8.19120480e-01 1.80879520e-01 	6.55958	 6.55958
2836   8.34930547e-01 1.65069453e-01 	7.03984	 7.03984
2873   7.59042862e-01 2.40957138e-01 	4.98327	 4.98327
2968   8.35706475e-01 1.64293525e-01 	7.06433	 7.06433
2974   9.35815331e-01 6.41846686e-02 	11.6376	 11.6376
2983   7.45541019e-01 2.54458981e-01 	4.66854	 4.66854
3053   9.17201606e-01 8.27983935e-02 	10.4444	 10.4444
2759   8.22975131e-01 1.77024869e-01 	6.67352	 6.67352
2778   9.52373425e-01 4.76265748e-02 	13.0096	 13.0096
2836   8.53853470e-01 1.46146530e-01 	7.66595	 7.66595
2898   9.57078814e-01 4.29211864e-02 	13.4828	 13.4828
3050   9.72736910e-01 2.72630901e-02 	15.5242	 15.5242
3053   9.14786458e-01 8.52135424e-02 	10.3081	 10.3081
3179   9.14290105e-01 8.57098955e-02 	10.2805	 10.2805
3185   9.32962015e-01 6.70379846e-02 	11.4354	 11.4354
2759   8.26637891e-01 1.73362109e-01 	6.78361	 6.78361
2778   9.52411510e-01 4.75884903e-02 	13.0132	 13.0132
2836   8.70524264e-01 1.29475736e-01 	8.27592	 8.27592
2842   9.94917642e-01 5.08235836e-03 	22.9172	 22.9172
2967   9.39014488e-01 6.09855118e-02 	11.8745	 11.8745
3053   9.11712800e-01 8.82872002e-02 	10.1396	 10.1396
3117   8.63542598e-01 1.36457402e-01 	8.01287	 8.01287
2759   8.30110938e-01 1.69889062e-01 	6.88971	 6.88971
2778   9.52329481e-01 4.76705195e-02 	13.0054	 13.0054
2815   7.32396843e-01 2.67603157e-01 	4.37255	 4.37255
3050   9.72597913e-01 2.74020875e-02 	15.5015	 15.5015
3053   9.07901299e-01 9.20987013e-02 	9.93785	 9.93785
3179   9.18308202e-01 8.16917983e-02 	10.5081	 10.5081
2759   8.33402055e-01 1.66597945e-01 	6.99185	 6.99185
2778   9.52144084e-01 4.78559163e-02 	12.9877	 12.9877
2898   9.56059187e-01 4.39408126e-02 	13.3762	 13.3762
2928   8.87179701e-01 1.12820299e-01 	8.95624	 8.95624
2968   8.35543895e-01 1.64456105e-01 	7.05919	 7.05919
3037   9.22499691e-01 7.75003087e-02 	10.7566	 10.7566
3053   9.03281011e-01 9.67189893e-02 	9.70311	 9.70311
3115   7.14171241e-01 2.85828759e-01 	3.97696	 3.97696
2759   8.36522112e-01 1.63477888e-01 	7.09018	 7.09018
2778   9.51875288e-01 4.81247121e-02 	12.9621	 12.9621
2825   9.92209741e-01 7.79025876e-03 	21.0505	 21.0505
2842   9.94869489e-01 5.13051062e-03 	22.8761	 22.8761
2922   8.32219620e-01 1.67780380e-01 	6.95497	 6.95497
3026   8.84367159e-01 1.15632841e-01 	8.83551	 8.83551
3058   8.18782993e-01 1.81217007e-01 	6.5497	 6.5497
