
%RxID  X    Y     Z  Indoor   Type   FlagsIDS (custom) : 0 Distance0 Distance1 ....
     -1.00     -1.00     -1.00     -1.00     -1.00     -1.00         0         1         2         3         4         5         6         7         8         9        10        11        12        13        14        15        16        17        18        19        20
      1006    945.43   1089.93      1.50      1.00      2.00   1442.84   1442.84   1442.84   1091.29   1091.29   1091.29    644.49    644.49    644.49   1142.90   1142.90   1142.90    598.06    598.06    598.06   1462.66   1462.66   1462.66    498.52    498.52    498.52
      1007    141.38   -544.27      1.50      0.00      2.00    562.33    562.33    562.33   1016.59   1016.59   1016.59    481.82    481.82    481.82    717.57    717.57    717.57   1465.66   1465.66   1465.66   1396.21   1396.21   1396.21   1196.22   1196.22   1196.22
      1008    162.31   -539.18      1.50      0.00      2.00    563.08    563.08    563.08    996.21    996.21    996.21    469.98    469.98    469.98    738.58    738.58    738.58   1457.66   1457.66   1457.66   1377.05   1377.05   1377.05   1203.91   1203.91   1203.91
      1009   1212.82    264.42      1.50      0.00      2.00   1241.31   1241.31   1241.31    339.43    339.43    339.43   1336.44   1336.44   1336.44    830.41    830.41    830.41    666.66    666.66    666.66   1166.38   1166.38   1166.38    932.77    932.77    932.77
      1010    108.82   -847.94      1.50      0.00      2.00    854.89    854.89    854.89   1230.12   1230.12   1230.12    391.60    391.60    391.60    609.09    609.09    609.09   1255.37   1255.37   1255.37   1391.30   1391.30   1391.30    890.83    890.83    890.83
      1011    750.16   1193.55      1.50      1.00      2.00   1409.72   1409.72   1409.72   1219.42   1219.42   1219.42    593.68    593.68    593.68    923.46    923.46    923.46    818.24    818.24    818.24   1292.35   1292.35   1292.35    412.12    412.12    412.12
      1012   -394.92    526.09      1.50      1.00      2.00    657.83    657.83    657.83   1349.29   1349.29   1349.29   1156.19   1156.19   1156.19   1269.03   1269.03   1269.03    801.80    801.80    801.80    355.83    355.83    355.83    957.32    957.32    957.32
      1013   -226.42    442.33      1.50      0.00      2.00    496.91    496.91    496.91   1303.75   1303.75   1303.75   1496.51   1496.51   1496.51   1336.68   1336.68   1336.68    891.11    891.11    891.11    504.37    504.37    504.37    840.97    840.97    840.97
      1014   1273.56   -143.32      1.50      1.00      2.00   1281.60   1281.60   1281.60    308.83    308.83    308.83   1058.65   1058.65   1058.65    740.44    740.44    740.44   1034.46   1034.46   1034.46    757.37    757.37    757.37   1271.70   1271.70   1271.70
      1015    334.85   -482.00      1.50      0.00      2.00    586.89    586.89    586.89    821.43    821.43    821.43    418.06    418.06    418.06    918.95    918.95    918.95   1416.05   1416.05   1416.05   1226.81   1226.81   1226.81   1294.17   1294.17   1294.17
      1016    753.87    496.20      1.50      1.00      2.00    902.52    902.52    902.52    553.89    553.89    553.89   1260.17   1260.17   1260.17   1447.68   1447.68   1447.68    832.76    832.76    832.76   1307.28   1307.28   1307.28    448.60    448.60    448.60
      1017    787.21   -575.96      1.50      1.00      2.00    975.41    975.41    975.41    614.01    614.01    614.01    408.22    408.22    408.22   1319.50   1319.50   1319.50   1175.56   1175.56   1175.56    769.56    769.56    769.56   1398.70   1398.70   1398.70
      1018    572.16   -414.21      1.50      1.00      2.00    706.35    706.35    706.35    595.50    595.50    595.50    457.57    457.57    457.57   1163.48   1163.48   1163.48   1385.60   1385.60   1385.60   1032.02   1032.02   1032.02   1436.74   1436.74   1436.74
      1019   -276.69    323.75      1.50      1.00      2.00    425.88    425.88    425.88   1317.10   1317.10   1317.10   1420.87   1420.87   1420.87   1210.58   1210.58   1210.58    792.46    792.46    792.46    586.48    586.48    586.48    947.28    947.28    947.28
      1020    277.90    942.17      1.50      1.00      2.00    982.30    982.30    982.30   1187.06   1187.06   1187.06   1070.24   1070.24   1070.24    837.39    837.39    837.39   1224.47   1224.47   1224.47    781.61    781.61    781.61    234.78    234.78    234.78
      1021   -767.43    708.94      1.50      1.00      2.00   1044.77   1044.77   1044.77   1049.26   1049.26   1049.26    749.23    749.23    749.23   1278.99   1278.99   1278.99    746.11    746.11    746.11    310.16    310.16    310.16   1277.13   1277.13   1277.13
      1022    -66.82   1096.16      1.50      0.00      2.00   1098.19   1098.19   1098.19   1129.27   1129.27   1129.27   1451.54   1451.54   1451.54    639.44    639.44    639.44   1439.58   1439.58   1439.58    490.50    490.50    490.50    611.75    611.75    611.75
      1023  -1219.59   -381.67      1.50      0.00      2.00   1277.92   1277.92   1277.92    559.69    559.69    559.69   1278.84   1278.84   1278.84    867.43    867.43    867.43    440.34    440.34    440.34   1440.36   1440.36   1440.36    868.74    868.74    868.74
      1024  -1408.21    -79.96      1.50      0.00      2.00   1410.48   1410.48   1410.48    791.43    791.43    791.43    950.46    950.46    950.46   1201.16   1201.16   1201.16    415.97    415.97    415.97   1311.41   1311.41   1311.41    597.16    597.16    597.16
      1025    961.74    692.01      1.50      0.00      2.00   1184.83   1184.83   1184.83    693.07    693.07    693.07   1040.79   1040.79   1040.79   1416.59   1416.59   1416.59    565.69    565.69    565.69   1472.07   1472.07   1472.07    493.45    493.45    493.45
      1026   -442.21   -554.85      1.50      0.00      2.00    709.52    709.52    709.52   1102.62   1102.62   1102.62    992.27    992.27    992.27    316.52    316.52    316.52    786.76    786.76    786.76   1302.71   1302.71   1302.71   1257.56   1257.56   1257.56
      1027    377.82    705.41      1.50      0.00      2.00    800.22    800.22    800.22    940.59    940.59    940.59   1200.50   1200.50   1200.50   1094.00   1094.00   1094.00   1133.62   1133.62   1133.62    892.40    892.40    892.40    201.83    201.83    201.83
      1028   1158.48    289.47      1.50      0.00      2.00   1194.10   1194.10   1194.10    330.02    330.02    330.02   1329.98   1329.98   1329.98    889.91    889.91    889.91    670.13    670.13    670.13   1204.94   1204.94   1204.94    875.24    875.24    875.24
      1029   -104.34   -146.15      1.50      1.00      2.00    179.57    179.57    179.57   1113.97   1113.97   1113.97    939.94    939.94    939.94    821.46    821.46    821.46    907.50    907.50    907.50   1086.78   1086.78   1086.78   1178.89   1178.89   1178.89
      1030    157.80  -1051.45      1.50      0.00      2.00   1063.23   1063.23   1063.23   1347.16   1347.16   1347.16    389.20    389.20    389.20    683.43    683.43    683.43   1082.86   1082.86   1082.86   1354.95   1354.95   1354.95    698.70    698.70    698.70
      1031    692.49    809.89      1.50      1.00      2.00   1065.58   1065.58   1065.58    866.31    866.31    866.31    972.13    972.13    972.13   1153.26   1153.26   1153.26    809.46    809.46    809.46   1193.81   1193.81   1193.81    200.51    200.51    200.51
      1032    855.76   -517.93      1.50      1.00      2.00   1000.29   1000.29   1000.29    537.64    537.64    537.64    497.75    497.75    497.75   1399.74   1399.74   1399.74   1222.71   1222.71   1222.71    732.28    732.28    732.28   1485.44   1485.44   1485.44
      1033     70.15   1130.00      1.50      1.00      2.00   1132.18   1132.18   1132.18   1463.39   1463.39   1463.39   1107.77   1107.77   1107.77    606.17    606.17    606.17   1454.01   1454.01   1454.01    628.28    628.28    628.28    504.42    504.42    504.42
      1034    236.28    824.06      1.50      0.00      2.00    857.26    857.26    857.26   1123.54   1123.54   1123.54   1186.51   1186.51   1186.51    938.28    938.28    938.28   1264.42   1264.42   1264.42    737.47    737.47    737.47    267.05    267.05    267.05
      1035   -516.66    100.74      1.50      1.00      2.00    526.39    526.39    526.39   1379.00   1379.00   1379.00   1246.05   1246.05   1246.05    966.94    966.94    966.94    493.73    493.73    493.73    765.49    765.49    765.49   1486.76   1486.76   1486.76
      1036   -663.69    459.49      1.50      1.00      2.00    807.22    807.22    807.22   1316.30   1316.30   1316.30    929.90    929.90    929.90   1435.28   1435.28   1435.28    569.42    569.42    569.42    438.28    438.28    438.28   1232.67   1232.67   1232.67
      1037    469.71   1276.64      1.50      0.00      2.00   1360.31   1360.31   1360.31   1382.40   1382.40   1382.40    699.04    699.04    699.04    654.27    654.27    654.27   1109.09   1109.09   1109.09   1053.05   1053.05   1053.05    411.71    411.71    411.71
      1038   -970.10   -894.88      1.50      0.00      2.00   1319.81   1319.81   1319.81    530.68    530.68    530.68   1470.38   1470.38   1470.38    470.99    470.99    470.99    895.38    895.38    895.38    837.76    837.76    837.76   1281.42   1281.42   1281.42
      1039     58.13      8.16      1.50      1.00      2.00     58.70     58.70     58.70    941.90    941.90    941.90    979.53    979.53    979.53   1037.18   1037.18   1037.18   1058.16   1058.16   1058.16   1023.47   1023.47   1023.47    965.00    965.00    965.00
      1040     84.88    127.06      1.50      0.00      2.00    152.80    152.80    152.80    923.90    923.90    923.90   1076.38   1076.38   1076.38   1152.54   1152.54   1152.54   1092.30   1092.30   1092.30    942.44    942.44    942.44    847.61    847.61    847.61
      1041   -464.26  -1108.92      1.50      0.00      2.00   1202.18   1202.18   1202.18   1063.83   1063.83   1063.83    994.38    994.38    994.38    245.48    245.48    245.48   1231.55   1231.55   1231.55    821.81    821.81    821.81    777.11    777.11    777.11
      1042    777.37     72.17      1.50      1.00      2.00    780.71    780.71    780.71    234.04    234.04    234.04    978.36    978.36    978.36   1224.76   1224.76   1224.76   1073.52   1073.52   1073.52   1184.25   1184.25   1184.25    840.94    840.94    840.94
      1043  -1400.12    -64.18      1.50      1.00      2.00   1401.59   1401.59   1401.59    808.06    808.06    808.06    935.58    935.58    935.58   1205.49   1205.49   1205.49    405.24    405.24    405.24   1294.43   1294.43   1294.43    603.30    603.30    603.30
      1044    462.88   1039.29      1.50      1.00      2.00   1137.71   1137.71   1137.71   1169.89   1169.89   1169.89    876.63    876.63    876.63    833.21    833.21    833.21   1051.49   1051.49   1051.49    978.34    978.34    978.34    177.18    177.18    177.18
      1045   -594.65   -988.32      1.50      1.00      2.00   1153.42   1153.42   1153.42    913.57    913.57    913.57   1101.46   1101.46   1101.46    154.62    154.62    154.62   1068.22   1068.22   1068.22    847.06    847.06    847.06    952.27    952.27    952.27
      1046    823.08    635.29      1.50      1.00      2.00   1039.74   1039.74   1039.74    659.47    659.47    659.47   1110.99   1110.99   1110.99   1371.30   1371.30   1371.30    715.17    715.17    715.17   1343.05   1343.05   1343.05    397.03    397.03    397.03
      1047    426.71   1387.38      1.50      0.00      2.00   1451.52   1451.52   1451.52   1501.16   1501.16   1501.16    668.95    668.95    668.95    548.56    548.56    548.56   1193.20   1193.20   1193.20   1063.29   1063.29   1063.29    526.45    526.45    526.45
      1048    342.29   -976.49      1.50      0.00      2.00   1034.74   1034.74   1034.74   1177.33   1177.33   1177.33    192.53    192.53    192.53    849.50    849.50    849.50   1001.76   1001.76   1001.76   1162.96   1162.96   1162.96    829.53    829.53    829.53
      1049   -171.59  -1007.42      1.50      0.00      2.00   1021.93   1021.93   1021.93   1335.91   1335.91   1335.91    686.31    686.31    686.31    357.54    357.54    357.54   1304.28   1304.28   1304.28   1100.65   1100.65   1100.65    744.72    744.72    744.72
      1050   -543.11   1409.27      1.50      1.00      2.00   1510.30   1510.30   1510.30    559.44    559.44    559.44   1100.33   1100.33   1100.33    631.82    631.82    631.82   1481.48   1481.48   1481.48    544.92    544.92    544.92   1176.08   1176.08   1176.08
      1051    924.09  -1139.37      1.50      0.00      2.00   1467.01   1467.01   1467.01   1141.90   1141.90   1141.90    504.53    504.53    504.53   1450.08   1450.08   1450.08    597.57    597.57    597.57    637.48    637.48    637.48   1097.85   1097.85   1097.85
      1052    336.01   1312.46      1.50      1.00      2.00   1354.79   1354.79   1354.79   1470.86   1470.86   1470.86    785.48    785.48    785.48    537.59    537.59    537.59   1246.66   1246.66   1246.66    947.73    947.73    947.73    475.58    475.58    475.58
      1053   -148.34   -398.59      1.50      1.00      2.00    425.29    425.29    425.29   1215.54   1215.54   1215.54    799.29    799.29    799.29    584.97    584.97    584.97    940.32    940.32    940.32   1312.62   1312.62   1312.62   1421.14   1421.14   1421.14
      1054   -523.58   1065.60      1.50      1.00      2.00   1187.28   1187.28   1187.28    819.27    819.27    819.27    996.60    996.60    996.60    847.57    847.57    847.57   1167.25   1167.25   1167.25    200.93    200.93    200.93   1042.85   1042.85   1042.85
      1055   -178.68    785.68      1.50      1.00      2.00    805.75    805.75    805.75   1253.10   1253.10   1253.10   1323.76   1323.76   1323.76    963.14    963.14    963.14   1136.60   1136.60   1136.60    331.22    331.22    331.22    683.42    683.42    683.42
      1056   1082.20   -461.05      1.50      0.00      2.00   1176.32   1176.32   1176.32    468.32    468.32    468.32    709.22    709.22    709.22   1027.09   1027.09   1027.09   1391.31   1391.31   1391.31    581.88    581.88    581.88   1449.19   1449.19   1449.19
      1057   -497.92   1068.96      1.50      0.00      2.00   1179.24   1179.24   1179.24    831.77    831.77    831.77   1022.42   1022.42   1022.42    829.26    829.26    829.26   1181.00   1181.00   1181.00    202.92    202.92    202.92   1018.34   1018.34   1018.34
      1058   -301.66    822.52      1.50      1.00      2.00    876.09    876.09    876.09   1146.74   1146.74   1146.74   1199.13   1199.13   1199.13    958.29    958.29    958.29   1078.99   1078.99   1078.99    203.06    203.06    203.06    802.84    802.84    802.84
      1059    -86.58   -888.38      1.50      0.00      2.00    892.59    892.59    892.59   1413.60   1413.60   1413.60    587.00    587.00    587.00    414.03    414.03    414.03   1274.19   1274.19   1274.19   1243.47   1243.47   1243.47    848.15    848.15    848.15
      1060   -614.00   -956.57      1.50      0.00      2.00   1136.67   1136.67   1136.67    890.61    890.61    890.61   1117.67   1117.67   1117.67    145.56    145.56    145.56   1031.51   1031.51   1031.51    866.29    866.29    866.29    989.17    989.17    989.17
      1061    388.65   -679.38      1.50      0.00      2.00    782.69    782.69    782.69    913.95    913.95    913.95    217.36    217.36    217.36    908.04    908.04    908.04   1217.36   1217.36   1217.36   1126.92   1126.92   1126.92   1122.17   1122.17   1122.17
      1062    161.71   -986.45      1.50      0.00      2.00    999.61    999.61    999.61   1294.53   1294.53   1294.53    359.08    359.08    359.08    672.57    672.57    672.57   1121.93   1121.93   1121.93   1343.69   1343.69   1343.69    762.99    762.99    762.99
      1063   -292.71  -1191.23      1.50      0.00      2.00   1226.67   1226.67   1226.67   1250.31   1250.31   1250.31    856.82    856.82    856.82    385.63    385.63    385.63   1385.38   1385.38   1385.38    890.39    890.39    890.39    615.00    615.00    615.00
      1064    434.80    278.43      1.50      1.00      2.00    516.30    516.30    516.30    630.06    630.06    630.06   1146.33   1146.33   1146.33   1477.73   1477.73   1477.73   1461.56   1461.56   1461.56   1104.15   1104.15   1104.15    591.23    591.23    591.23
      1065    345.99   -743.29      1.50      1.00      2.00    819.87    819.87    819.87    990.05    990.05    990.05    196.95    196.95    196.95    854.85    854.85    854.85   1185.53   1185.53   1185.53   1160.52   1160.52   1160.52   1047.60   1047.60   1047.60
      1066  -1321.10    211.20      1.50      0.00      2.00   1337.88   1337.88   1337.88   1092.00   1092.00   1092.00    678.85    678.85    678.85   1354.50   1354.50   1354.50    384.33    384.33    384.33   1050.26   1050.26   1050.26    710.99    710.99    710.99
      1067   1026.25    459.05      1.50      1.00      2.00   1124.24   1124.24   1124.24    459.80    459.80    459.80   1425.77   1425.77   1425.77   1076.53   1076.53   1076.53    624.57    624.57    624.57   1407.24   1407.24   1407.24    665.27    665.27    665.27
      1068   -203.76    514.99      1.50      0.00      2.00    553.83    553.83    553.83   1454.43   1454.43   1454.43   1342.94   1342.94   1342.94   1234.05   1234.05   1234.05    948.26    948.26    948.26    459.35    459.35    459.35    786.46    786.46    786.46
      1069   -263.19   -648.22      1.50      1.00      2.00    699.61    699.61    699.61   1255.85   1255.85   1255.85    793.66    793.66    793.66    321.76    321.76    321.76    981.37    981.37    981.37   1310.61   1310.61   1310.61   1115.38   1115.38   1115.38
      1070    252.06   -474.18      1.50      0.00      2.00    537.01    537.01    537.01    885.59    885.59    885.59    463.73    463.73    463.73    848.03    848.03    848.03   1463.49   1463.49   1463.49   1308.02   1308.02   1308.02   1282.93   1282.93   1282.93
      1071    444.85     22.38      1.50      0.00      2.00    445.42    445.42    445.42    555.60    555.60    555.60    890.14    890.14    890.14   1296.94   1296.94   1296.94   1445.03   1445.03   1445.03   1266.70   1266.70   1266.70    845.48    845.48    845.48
      1072   -391.38  -1003.33      1.50      0.00      2.00   1076.96   1076.96   1076.96   1117.08   1117.08   1117.08    901.89    901.89    901.89    175.05    175.05    175.05   1173.49   1173.49   1173.49    949.49    949.49    949.49    827.22    827.22    827.22
      1073   -381.04  -1195.74      1.50      0.00      2.00   1254.99   1254.99   1254.99   1166.52   1166.52   1166.52    940.71    940.71    940.71    350.50    350.50    350.50   1346.45   1346.45   1346.45    819.02    819.02    819.02    657.93    657.93    657.93
      1074   -117.98   -448.06      1.50      0.00      2.00    463.33    463.33    463.33   1204.42   1204.42   1204.42    746.06    746.06    746.06    566.27    566.27    566.27    989.30    989.30    989.30   1368.51   1368.51   1368.51   1452.16   1452.16   1452.16
      1075    404.30   1255.89      1.50      1.00      2.00   1319.36   1319.36   1319.36   1390.01   1390.01   1390.01    762.66    762.66    762.66    624.69    624.69    624.69   1162.99   1162.99   1162.99    984.75    984.75    984.75    401.41    401.41    401.41
      1076   -505.96  -1079.76      1.50      0.00      2.00   1192.42   1192.42   1192.42   1016.75   1016.75   1016.75   1028.41   1028.41   1028.41    213.79    213.79    213.79   1187.41   1187.41   1187.41    818.31    818.31    818.31    825.56    825.56    825.56
      1077   -393.38   -782.70      1.50      1.00      2.00    876.00    876.00    876.00   1109.76   1109.76   1109.76    897.26    897.26    897.26    135.33    135.33    135.33    990.26    990.26    990.26   1126.65   1126.65   1126.65   1027.67   1027.67   1027.67
      1078     84.08   -149.03      1.50      1.00      2.00    171.11    171.11    171.11    927.96    927.96    927.96    828.92    828.92    828.92    924.81    924.81    924.81   1094.28   1094.28   1094.28   1171.12   1171.12   1171.12   1096.98   1096.98   1096.98
      1079    177.73   1197.75      1.50      0.00      2.00   1210.87   1210.87   1210.87   1452.84   1452.84   1452.84    980.64    980.64    980.64    563.13    563.13    563.13   1363.24   1363.24   1363.24    754.55    754.55    754.55    462.47    462.47    462.47
      1080    427.61  -1378.56      1.50      1.00      2.00   1443.35   1443.35   1443.35   1492.67   1492.67   1492.67    517.59    517.59    517.59   1059.77   1059.77   1059.77    672.78    672.78    672.78   1188.56   1188.56   1188.56    554.84    554.84    554.84
      1081   -383.97  -1256.89      1.50      0.00      2.00   1314.23   1314.23   1314.23   1182.48   1182.48   1182.48    966.52    966.52    966.52    407.70    407.70    407.70   1399.74   1399.74   1399.74    778.02    778.02    778.02    610.95    610.95    610.95
      1082    790.02   1116.57      1.50      0.00      2.00   1367.80   1367.80   1367.80   1136.14   1136.14   1136.14    650.36    650.36    650.36   1001.50   1001.50   1001.50    752.88    752.88    752.88   1314.12   1314.12   1314.12    383.24    383.24    383.24
      1083    818.57   -135.02      1.50      0.00      2.00    829.63    829.63    829.63    226.16    226.16    226.16    797.43    797.43    797.43   1189.12   1189.12   1189.12   1210.99   1210.99   1210.99    999.38    999.38    999.38   1050.54   1050.54   1050.54
      1084   -704.35    206.96      1.50      1.00      2.00    734.13    734.13    734.13   1335.82   1335.82   1335.82   1033.18   1033.18   1033.18   1092.30   1092.30   1092.30    360.89    360.89    360.89    690.04    690.04    690.04   1312.07   1312.07   1312.07
      1085  -1007.83   -257.20      1.50      0.00      2.00   1040.14   1040.14   1040.14    782.89    782.89    782.89   1226.35   1226.35   1226.35    792.84    792.84    792.84    257.32    257.32    257.32   1232.72   1232.72   1232.72   1024.96   1024.96   1024.96
      1086    132.32  -1037.26      1.50      1.00      2.00   1045.67   1045.67   1045.67   1352.32   1352.32   1352.32    405.58    405.58    405.58    655.09    655.09    655.09   1111.61   1111.61   1111.61   1378.35   1378.35   1378.35    707.33    707.33    707.33
      1087    746.56    -66.25      1.50      1.00      2.00    749.49    749.49    749.49    261.96    261.96    261.96    836.94    836.94    836.94   1255.19   1255.19   1255.19   1198.69   1198.69   1198.69   1098.80   1098.80   1098.80    964.35    964.35    964.35
      1088   -682.00    381.96      1.50      1.00      2.00    781.67    781.67    781.67   1492.20   1492.20   1492.20    950.51    950.51    950.51   1261.21   1261.21   1261.21    497.01    497.01    497.01    517.17    517.17    517.17   1372.23   1372.23   1372.23
      1089    148.44    -60.06      1.50      1.00      2.00    160.13    160.13    160.13    853.67    853.67    853.67    879.32    879.32    879.32   1034.45   1034.45   1034.45   1150.01   1150.01   1150.01   1130.56   1130.56   1130.56    990.60    990.60    990.60
      1090   1317.67   -293.10      1.50      0.00      2.00   1349.87   1349.87   1349.87    432.23    432.23    432.23    998.42    998.42    998.42    742.62    742.62    742.62   1173.41   1173.41   1173.41    601.26    601.26    601.26   1418.53   1418.53   1418.53
      1091    680.23    759.60      1.50      1.00      2.00   1019.65   1019.65   1019.65    824.16    824.16    824.16   1023.73   1023.73   1023.73   1186.79   1186.79   1186.79    826.65    826.65    826.65   1185.02   1185.02   1185.02    209.32    209.32    209.32
      1092    540.27   1271.76      1.50      0.00      2.00   1381.76   1381.76   1381.76   1352.30   1352.30   1352.30    650.59    650.59    650.59    709.80    709.80    709.80   1041.96   1041.96   1041.96   1116.59   1116.59   1116.59    407.70    407.70    407.70
      1093   -674.43   1161.24      1.50      1.00      2.00   1342.88   1342.88   1342.88    657.18    657.18    657.18    876.76    876.76    876.76    883.59    883.59    883.59   1206.01   1206.01   1206.01    342.87    342.87    342.87   1210.96   1210.96   1210.96
      1094    699.45    409.69      1.50      1.00      2.00    810.60    810.60    810.60    508.11    508.11    508.11   1356.13   1356.13   1356.13   1496.00   1496.00   1496.00    921.49    921.49    921.49   1283.34   1283.34   1283.34    498.04    498.04    498.04
      1095   -205.50    378.11      1.50      0.00      2.00    430.34    430.34    430.34   1263.40   1263.40   1263.40   1430.27   1430.27   1430.27   1278.54   1278.54   1278.54    879.89    879.89    879.89    569.93    569.93    569.93    857.79    857.79    857.79
      1096  -1141.56    429.64      1.50      1.00      2.00   1219.73   1219.73   1219.73   1344.35   1344.35   1344.35    564.75    564.75    564.75   1445.82   1445.82   1445.82    452.36    452.36    452.36    775.92    775.92    775.92    959.95    959.95    959.95
      1098    855.69    223.97      1.50      0.00      2.00    884.52    884.52    884.52    266.44    266.44    266.44   1146.59   1146.59   1146.59   1166.02   1166.02   1166.02    909.61    909.61    909.61   1266.21   1266.21   1266.21    734.02    734.02    734.02
      1099    632.58   -140.29      1.50      1.00      2.00    647.95    647.95    647.95    393.29    393.29    393.29    737.77    737.77    737.77   1374.60   1374.60   1374.60   1328.59   1328.59   1328.59   1130.99   1130.99   1130.99   1015.04   1015.04   1015.04
      1100   1246.01    286.35      1.50      0.00      2.00   1278.49   1278.49   1278.49    377.51    377.51    377.51   1372.79   1372.79   1372.79    806.53    806.53    806.53    632.90    632.90    632.90   1180.05   1180.05   1180.05    944.77    944.77    944.77
      1101   1299.60   -248.12      1.50      0.00      2.00   1323.07   1323.07   1323.07    389.01    389.01    389.01   1010.54   1010.54   1010.54    743.05    743.05    743.05   1132.05   1132.05   1132.05    649.61    649.61    649.61   1371.40   1371.40   1371.40
      1102    327.53   -388.53      1.50      1.00      2.00    508.16    508.16    508.16    776.64    776.64    776.64    507.72    507.72    507.72    955.42    955.42    955.42   1502.47   1502.47   1502.47   1265.99   1265.99   1265.99   1382.92   1382.92   1382.92
      1103    544.65    512.42      1.50      0.00      2.00    747.81    747.81    747.81    685.51    685.51    685.51   1301.91   1301.91   1301.91   1335.76   1335.76   1335.76   1018.70   1018.70   1018.70   1102.88   1102.88   1102.88    356.43    356.43    356.43
      1104   -348.78    550.92      1.50      1.00      2.00    652.04    652.04    652.04   1348.81   1348.81   1348.81   1193.57   1193.57   1193.57   1231.60   1231.60   1231.60    852.99    852.99    852.99    349.54    349.54    349.54    905.39    905.39    905.39
      1105  -1301.80    310.79      1.50      0.00      2.00   1338.39   1338.39   1338.39   1193.41   1193.41   1193.41    589.57    589.57    589.57   1424.02   1424.02   1424.02    433.22    433.22    433.22    975.30    975.30    975.30    764.24    764.24    764.24
      1106   -407.09    329.50      1.50      1.00      2.00    523.73    523.73    523.73   1445.15   1445.15   1445.15   1500.72   1500.72   1500.72   1199.15   1199.15   1199.15    678.31    678.31    678.31    544.54    544.54    544.54   1053.90   1053.90   1053.90
      1107   1434.93   -156.13      1.50      1.00      2.00   1443.40   1443.40   1443.40    462.11    462.11    462.11   1173.92   1173.92   1173.92    586.24    586.24    586.24   1024.25   1024.25   1024.25    712.90    712.90    712.90   1385.26   1385.26   1385.26
      1108   -800.12   -537.02      1.50      0.00      2.00    963.63    963.63    963.63    773.37    773.37    773.37   1341.10   1341.10   1341.10    445.34    445.34    445.34    573.01    573.01    573.01   1211.68   1211.68   1211.68   1438.20   1438.20   1438.20
      1109    879.12    720.74      1.50      0.00      2.00   1136.80   1136.80   1136.80    730.81    730.81    730.81   1018.56   1018.56   1018.56   1340.04   1340.04   1340.04    637.66    637.66    637.66   1386.75   1386.75   1386.75    406.01    406.01    406.01
      1110    541.20    223.76      1.50      1.00      2.00    585.63    585.63    585.63    510.46    510.46    510.46   1090.59   1090.59   1090.59   1475.86   1475.86   1475.86   1154.05   1154.05   1154.05   1451.55   1451.55   1451.55    643.61    643.61    643.61
      1111  -1235.74    189.69      1.50      1.00      2.00   1250.21   1250.21   1250.21   1088.31   1088.31   1088.31    726.16    726.16    726.16   1286.81   1286.81   1286.81    302.58    302.58    302.58    999.39    999.39    999.39    787.45    787.45    787.45
      1112    429.56    125.36      1.50      0.00      2.00    447.47    447.47    447.47    584.06    584.06    584.06    993.91    993.91    993.91   1359.03   1359.03   1359.03   1435.04   1435.04   1435.04   1188.57   1188.57   1188.57    744.04    744.04    744.04
      1113   -873.30   1087.80      1.50      0.00      2.00   1394.98   1394.98   1394.98    656.64    656.64    656.64    664.78    664.78    664.78   1085.25   1085.25   1085.25   1095.16   1095.16   1095.16    434.19    434.19    434.19   1391.09   1391.09   1391.09
      1114    837.27   1053.54      1.50      1.00      2.00   1345.72   1345.72   1345.72   1066.03   1066.03   1066.03    697.80    697.80    697.80   1077.71   1077.71   1077.71    688.74    688.74    688.74   1350.35   1350.35   1350.35    385.88    385.88    385.88
      1115    139.70    720.44      1.50      0.00      2.00    733.86    733.86    733.86   1122.12   1122.12   1122.12   1328.00   1328.00   1328.00   1021.26   1021.26   1021.26   1368.08   1368.08   1368.08    656.06    656.06    656.06    388.62    388.62    388.62
      1116   -598.50  -1214.93      1.50      0.00      2.00   1354.35   1354.35   1354.35    966.65    966.65    966.65   1152.57   1152.57   1152.57    362.52    362.52    362.52   1279.55   1279.55   1279.55    654.73    654.73    654.73    790.99    790.99    790.99
      1117    841.74    539.99      1.50      1.00      2.00   1000.05   1000.05   1000.05    562.70    562.70    562.70   1202.57   1202.57   1202.57   1459.33   1459.33   1459.33    734.59    734.59    734.59   1380.79   1380.79   1380.79    472.33    472.33    472.33
      1118    843.33    490.21      1.50      0.00      2.00    975.46    975.46    975.46    514.63    514.63    514.63   1251.74   1251.74   1251.74   1501.17   1501.17   1501.17    756.62    756.62    756.62   1394.92   1394.92   1394.92    509.05    509.05    509.05
      1119     88.53   -631.10      1.50      1.00      2.00    637.28    637.28    637.28   1108.63   1108.63   1108.63    473.82    473.82    473.82    633.70    633.70    633.70   1429.32   1429.32   1429.32   1430.89   1430.89   1430.89   1104.55   1104.55   1104.55
      1120  -1197.34     74.37      1.50      1.00      2.00   1199.65   1199.65   1199.65    987.92    987.92    987.92    847.56    847.56    847.56   1170.76   1170.76   1170.76    210.89    210.89    210.89   1055.01   1055.01   1055.01    806.09    806.09    806.09
      1121    672.93  -1257.22      1.50      0.00      2.00   1425.98   1425.98   1425.98   1299.07   1299.07   1299.07    427.69    427.69    427.69   1236.43   1236.43   1236.43    576.62    576.62    576.62    914.91    914.91    914.91    823.62    823.62    823.62
      1122    590.69    332.76      1.50      1.00      2.00    677.98    677.98    677.98    527.51    527.51    527.51   1202.24   1202.24   1202.24   1448.06   1448.06   1448.06   1054.15   1054.15   1054.15   1504.66   1504.66   1504.66    540.94    540.94    540.94
