
%RxID  X    Y     Z  Indoor   Type   FlagsIDS (custom) : 0 Distance0 Distance1 ....
     -1.00     -1.00     -1.00     -1.00     -1.00     -1.00         0         1         2         3         4         5         6         7         8         9        10        11        12        13        14        15        16        17        18        19        20
       634   -735.75   -225.98      1.50      1.00      2.00    769.67    769.67    769.67    996.88    996.88    996.88   1332.89   1332.89   1332.89    682.11    682.11    682.11    347.70    347.70    347.70   1117.19   1117.19   1117.19   1284.29   1284.29   1284.29
       635     82.67   -560.05      1.50      1.00      2.00    566.12    566.12    566.12   1074.78   1074.78   1074.78    517.50    517.50    517.50    658.13    658.13    658.13   1488.36   1488.36   1488.36   1449.99   1449.99   1449.99   1174.96   1174.96   1174.96
       636    644.97   -787.89      1.50      0.00      2.00   1018.22   1018.22   1018.22    864.19    864.19    864.19    164.70    164.70    164.70   1147.64   1147.64   1147.64   1008.75   1008.75   1008.75    858.59    858.59    858.59   1143.47   1143.47   1143.47
       637    -78.75   -481.52      1.50      1.00      2.00    487.92    487.92    487.92   1181.35   1181.35   1181.35    694.85    694.85    694.85    570.36    570.36    570.36   1039.50   1039.50   1039.50   1411.88   1411.88   1411.88   1466.60   1466.60   1466.60
       638   -554.76   -424.26      1.50      0.00      2.00    698.39    698.39    698.39   1043.39   1043.39   1043.39   1143.54   1143.54   1143.54    445.17    445.17    445.17    615.01    615.01    615.01   1381.56   1381.56   1381.56   1420.64   1420.64   1420.64
       639    607.13    511.16      1.50      0.00      2.00    793.65    793.65    793.65    644.70    644.70    644.70   1282.59   1282.59   1282.59   1363.56   1363.56   1363.56    960.82    960.82    960.82   1162.62   1162.62   1162.62    370.71    370.71    370.71
       640  -1101.78    287.77      1.50      0.00      2.00   1138.74   1138.74   1138.74   1220.60   1220.60   1220.60    702.14    702.14    702.14   1301.32   1301.32   1301.32    305.23    305.23    305.23    834.59    834.59    834.59    943.19    943.19    943.19
       641  -1307.17   -257.87      1.50      0.00      2.00   1332.36   1332.36   1332.36    638.02    638.02    638.02   1140.34   1140.34   1140.34   1010.65   1010.65   1010.65    401.06    401.06    401.06   1383.73   1383.73   1383.73    739.26    739.26    739.26
       642   -819.54     24.43      1.50      0.00      2.00    819.90    819.90    819.90   1120.71   1120.71   1120.71   1082.29   1082.29   1082.29    946.08    946.08    946.08    182.11    182.11    182.11    900.24    900.24    900.24   1180.71   1180.71   1180.71
       643    -24.18    405.85      1.50      1.00      2.00    406.57    406.57    406.57   1101.66   1101.66   1101.66   1375.68   1375.68   1375.68   1357.99   1357.99   1357.99   1056.85   1056.85   1056.85    661.96    661.96    661.96    697.53    697.53    697.53
       644   -556.58   1174.96      1.50      0.00      2.00   1300.12   1300.12   1300.12    712.06    712.06    712.06    992.70    992.70    992.70    787.53    787.53    787.53   1255.84   1255.84   1255.84    314.05    314.05    314.05   1100.81   1100.81   1100.81
       645    884.01    770.00      1.50      1.00      2.00   1172.33   1172.33   1172.33    778.69    778.69    778.69    969.07    969.07    969.07   1306.56   1306.56   1306.56    623.44    623.44    623.44   1387.34   1387.34   1387.34    395.84    395.84    395.84
       646  -1441.92   -115.88      1.50      0.00      2.00   1446.57   1446.57   1446.57    752.42    752.42    752.42    983.65    983.65    983.65   1204.15   1204.15   1204.15    456.86    456.86    456.86   1360.66   1360.66   1360.66    569.98    569.98    569.98
       647    585.87    913.38      1.50      0.00      2.00   1085.13   1085.13   1085.13   1002.88   1002.88   1002.88    917.50    917.50    917.50   1006.75   1006.75   1006.75    915.36    915.36    915.36   1086.90   1086.90   1086.90     98.05     98.05     98.05
       648   1490.70   -203.21      1.50      1.00      2.00   1504.48   1504.48   1504.48    531.11    531.11    531.11   1191.99   1191.99   1191.99    548.35    548.35    548.35   1069.30   1069.30   1069.30    662.91    662.91    662.91   1457.67   1457.67   1457.67
       649   1459.87    309.45      1.50      1.00      2.00   1492.31   1492.31   1492.31    554.29    554.29    554.29   1517.61   1517.61   1517.61    622.49    622.49    622.49    558.05    558.05    558.05   1176.18   1176.18   1176.18   1109.58   1109.58   1109.58
       650    229.32    169.12      1.50      0.00      2.00    284.93    284.93    284.93    789.02    789.02    789.02   1069.97   1069.97   1069.97   1266.28   1266.28   1266.28   1240.90   1240.90   1240.90   1008.77   1008.77   1008.77    747.65    747.65    747.65
       651   -897.06     13.07      1.50      0.00      2.00    897.16    897.16    897.16   1066.01   1066.01   1066.01   1044.57   1044.57   1044.57    964.63    964.63    964.63    103.76    103.76    103.76    940.87    940.87    940.87   1103.02   1103.02   1103.02
       652    348.42    122.52      1.50      0.00      2.00    369.34    369.34    369.34    662.99    662.99    662.99   1000.12   1000.12   1000.12   1302.72   1302.72   1302.72   1353.98   1353.98   1353.98   1128.13   1128.13   1128.13    758.83    758.83    758.83
       653   -476.29   -781.43      1.50      1.00      2.00    915.14    915.14    915.14   1027.20   1027.20   1027.20    979.95    979.95    979.95     87.88     87.88     87.88    940.70    940.70    940.70   1085.38   1085.38   1085.38   1063.30   1063.30   1063.30
       654    394.74    185.86      1.50      1.00      2.00    436.31    436.31    436.31    633.15    633.15    633.15   1057.17   1057.17   1057.17   1380.97   1380.97   1380.97   1407.07   1407.07   1407.07   1123.93   1123.93   1123.93    688.28    688.28    688.28
       655    941.63    721.95      1.50      1.00      2.00   1186.54   1186.54   1186.54    724.31    724.31    724.31   1011.83   1011.83   1011.83   1380.97   1380.97   1380.97    576.66    576.66    576.66   1448.81   1448.81   1448.81    464.54    464.54    464.54
       656    800.53   1191.87      1.50      0.00      2.00   1435.76   1435.76   1435.76   1208.44   1208.44   1208.44    575.88    575.88    575.88    965.77    965.77    965.77    771.63    771.63    771.63   1340.72   1340.72   1340.72    443.26    443.26    443.26
       657   -739.57   -459.90      1.50      0.00      2.00    870.90    870.90    870.90    862.10    862.10    862.10   1304.41   1304.41   1304.41    471.54    471.54    471.54    528.52    528.52    528.52   1298.58   1298.58   1298.58   1471.55   1471.55   1471.55
       658    582.24    301.28      1.50      1.00      2.00    655.57    655.57    655.57    515.06    515.06    515.06   1170.22   1170.22   1170.22   1449.42   1449.42   1449.42   1077.61   1077.61   1077.61   1484.90   1484.90   1484.90    570.73    570.73    570.73
       659   -988.91    415.74      1.50      0.00      2.00   1072.74   1072.74   1072.74   1379.92   1379.92   1379.92    681.18    681.18    681.18   1371.86   1371.86   1371.86    415.88    415.88    415.88    664.69    664.69    664.69   1093.23   1093.23   1093.23
       660   1151.18     55.97      1.50      1.00      2.00   1152.54   1152.54   1152.54    161.21    161.21    161.21   1128.78   1128.78   1128.78    850.67    850.67    850.67    881.99    881.99    881.99    985.80    985.80    985.80   1039.36   1039.36   1039.36
       661   -474.29    309.71      1.50      0.00      2.00    566.45    566.45    566.45   1516.43   1516.43   1516.43   1166.88   1166.88   1166.88   1499.38   1499.38   1499.38    610.16    610.16    610.16    556.93    556.93    556.93   1121.94   1121.94   1121.94
       662   -165.36    800.19      1.50      0.00      2.00    817.10    817.10    817.10   1251.03   1251.03   1251.03   1336.26   1336.26   1336.26    946.46    946.46    946.46   1156.26   1156.26   1156.26    341.06    341.06    341.06    668.61    668.61    668.61
       663   -795.10   -839.21      1.50      1.00      2.00   1156.06   1156.06   1156.06    705.41    705.41    705.41   1295.38   1295.38   1295.38    296.32    296.32    296.32    863.86    863.86    863.86    916.10    916.10    916.10   1195.59   1195.59   1195.59
       664  -1011.47    -53.35      1.50      0.00      2.00   1012.87   1012.87   1012.87    948.23    948.23    948.23   1041.13   1041.13   1041.13    960.25    960.25    960.25     54.57     54.57     54.57   1052.09   1052.09   1052.09    989.97    989.97    989.97
       665    767.38   -737.33      1.50      1.00      2.00   1064.20   1064.20   1064.20    773.15    773.15    773.15    296.75    296.75    296.75   1273.90   1273.90   1273.90   1021.61   1021.61   1021.61    743.85    743.85    743.85   1256.36   1256.36   1256.36
       666    414.85   -962.74      1.50      0.00      2.00   1048.31   1048.31   1048.31   1126.62   1126.62   1126.62    128.84    128.84    128.84    919.94    919.94    919.94    966.61    966.61    966.61   1089.45   1089.45   1089.45    874.08    874.08    874.08
       667    463.81   -175.01      1.50      1.00      2.00    495.73    495.73    495.73    564.03    564.03    564.03    691.98    691.98    691.98   1185.94   1185.94   1185.94   1474.24   1474.24   1474.24   1418.71   1418.71   1418.71   1041.69   1041.69   1041.69
       668   -791.00    580.09      1.50      0.00      2.00    980.91    980.91    980.91   1170.81   1170.81   1170.81    764.50    764.50    764.50   1397.42   1397.42   1397.42    616.60    616.60    616.60    407.98    407.98    407.98   1322.29   1322.29   1322.29
       669   -795.41  -1060.13      1.50      1.00      2.00   1325.35   1325.35   1325.35    730.83    730.83    730.83   1309.87   1309.87   1309.87    353.46    353.46    353.46   1079.69   1079.69   1079.69    702.42    702.42    702.42   1041.26   1041.26   1041.26
       670   -337.09   -730.94      1.50      0.00      2.00    804.93    804.93    804.93   1170.73   1170.73   1170.73    847.93    847.93    847.93    211.64    211.64    211.64    986.77    986.77    986.77   1200.73   1200.73   1200.73   1056.39   1056.39   1056.39
       671    243.49    235.42      1.50      1.00      2.00    338.69    338.69    338.69    792.29    792.29    792.29   1130.94   1130.94   1130.94   1328.92   1328.92   1328.92   1265.58   1265.58   1265.58    974.92    974.92    974.92    680.80    680.80    680.80
       672   -421.79   -882.39      1.50      1.00      2.00    978.02    978.02    978.02   1078.33   1078.33   1078.33    921.94    921.94    921.94     79.90     79.90     79.90   1054.96   1054.96   1054.96   1027.78   1027.78   1027.78    948.64    948.64    948.64
       673  -1325.77    114.35      1.50      0.00      2.00   1330.69   1330.69   1330.69    995.76    995.76    995.76    771.63    771.63    771.63   1281.83   1281.83   1281.83    345.26    345.26    345.26   1116.67   1116.67   1116.67    683.86    683.86    683.86
       674   -397.20   1327.03      1.50      1.00      2.00   1385.20   1385.20   1385.20    726.26    726.26    726.26   1195.26   1195.26   1195.26    567.32    567.32    567.32   1457.52   1457.52   1457.52    472.30    472.30    472.30   1008.70   1008.70   1008.70
       675   -772.82    421.39      1.50      1.00      2.00    880.24    880.24    880.24   1478.61   1478.61   1478.61    852.36    852.36    852.36   1316.03   1316.03   1316.03    478.73    478.73    478.73    521.68    521.68    521.68   1297.51   1297.51   1297.51
       676    745.07   -541.58      1.50      0.00      2.00    921.11    921.11    921.11    598.58    598.58    598.58    406.62    406.62    406.62   1286.65   1286.65   1286.65   1217.51   1217.51   1217.51    821.71    821.71    821.71   1404.45   1404.45   1404.45
       677    537.06   -686.15      1.50      0.00      2.00    871.34    871.34    871.34    827.72    827.72    827.72    183.67    183.67    183.67   1052.54   1052.54   1052.54   1143.82   1143.82   1143.82    979.61    979.61    979.61   1175.77   1175.77   1175.77
       678    152.17   -992.34      1.50      1.00      2.00   1003.94   1003.94   1003.94   1305.20   1305.20   1305.20    370.04    370.04    370.04    664.29    664.29    664.29   1125.19   1125.19   1125.19   1353.73   1353.73   1353.73    755.25    755.25    755.25
       679    472.54  -1187.46      1.50      1.00      2.00   1278.03   1278.03   1278.03   1299.34   1299.34   1299.34    322.58    322.58    322.58   1024.28   1024.28   1024.28    758.18    758.18    758.18   1076.55   1076.55   1076.55    721.06    721.06    721.06
       680     90.76   -228.47      1.50      1.00      2.00    245.84    245.84    245.84    937.51    937.51    937.51    757.62    757.62    757.62    869.20    869.20    869.20   1114.43   1114.43   1114.43   1243.78   1243.78   1243.78   1168.53   1168.53   1168.53
       681    409.37     64.05      1.50      1.00      2.00    414.36    414.36    414.36    594.09    594.09    594.09    934.51    934.51    934.51   1300.79   1300.79   1300.79   1410.83   1410.83   1410.83   1212.50   1212.50   1212.50    807.10    807.10    807.10
       682    204.96   -922.79      1.50      0.00      2.00    945.28    945.28    945.28   1218.04   1218.04   1218.04    300.44    300.44    300.44    707.24    707.24    707.24   1134.49   1134.49   1134.49   1296.28   1296.28   1296.28    834.86    834.86    834.86
       683   -711.11   1186.24      1.50      1.00      2.00   1383.06   1383.06   1383.06    617.59    617.59    617.59    851.39    851.39    851.39    896.46    896.46    896.46   1220.91   1220.91   1220.91    383.52    383.52    383.52   1252.72   1252.72   1252.72
       684    -67.63    999.36      1.50      0.00      2.00   1001.65   1001.65   1001.65   1185.84   1185.84   1185.84   1438.56   1438.56   1438.56    735.85    735.85    735.85   1366.76   1366.76   1366.76    452.46    452.46    452.46    583.07    583.07    583.07
       685   -116.32    268.84      1.50      1.00      2.00    292.93    292.93    292.93   1148.24   1148.24   1148.24   1291.45   1291.45   1291.45   1197.99   1197.99   1197.99    923.67    923.67    923.67    709.84    709.84    709.84    858.20    858.20    858.20
       686    857.91   1157.91      1.50      0.00      2.00   1441.10   1441.10   1441.10   1166.60   1166.60   1166.60    591.51    591.51    591.51   1032.33   1032.33   1032.33    705.31    705.31    705.31   1388.92   1388.92   1388.92    461.83    461.83    461.83
       687   1016.76   -351.04      1.50      1.00      2.00   1075.65   1075.65   1075.65    351.44    351.44    351.44    729.57    729.57    729.57   1044.03   1044.03   1044.03   1309.52   1309.52   1309.52    706.23    706.23    706.23   1322.25   1322.25   1322.25
       688   -977.96    917.47      1.50      1.00      2.00   1340.96   1340.96   1340.96    814.93    814.93    814.93    524.56    524.56    524.56   1272.81   1272.81   1272.81    917.74    917.74    917.74    480.72    480.72    480.72   1478.86   1478.86   1478.86
       689    876.60   -329.19      1.50      0.00      2.00    936.37    936.37    936.37    351.56    351.56    351.56    655.78    655.78    655.78   1170.63   1170.63   1170.63   1348.04   1348.04   1348.04    822.71    822.71    822.71   1253.17   1253.17   1253.17
       690    562.44   1372.66      1.50      1.00      2.00   1483.42   1483.42   1483.42   1440.71   1440.71   1440.71    566.26    566.26    566.26    667.49    667.49    667.49   1065.68   1065.68   1065.68   1177.05   1177.05   1177.05    510.45    510.45    510.45
       691   1038.32    142.08      1.50      0.00      2.00   1048.00   1048.00   1048.00    147.15    147.15    147.15   1142.85   1142.85   1142.85    972.12    972.12    972.12    858.65    858.65    858.65   1108.81   1108.81   1108.81    902.18    902.18    902.18
       692     31.55   -703.85      1.50      0.00      2.00    704.55    704.55    704.55   1197.20   1197.20   1197.20    495.74    495.74    495.74    555.75    555.75    555.75   1412.52   1412.52   1412.52   1477.38   1477.38   1477.38   1028.74   1028.74   1028.74
       693    202.04    239.92      1.50      0.00      2.00    313.66    313.66    313.66    833.25    833.25    833.25   1145.41   1145.41   1145.41   1309.98   1309.98   1309.98   1225.75   1225.75   1225.75    940.69    940.69    940.69    693.41    693.41    693.41
       694    793.29   -166.78      1.50      0.00      2.00    810.64    810.64    810.64    265.60    265.60    265.60    758.28    758.28    758.28   1218.18   1218.18   1218.18   1251.47   1251.47   1251.47    994.19    994.19    994.19   1073.67   1073.67   1073.67
       695   1155.15   -107.77      1.50      0.00      2.00   1160.17   1160.17   1160.17    188.91    188.91    188.91   1002.10   1002.10   1002.10    851.69    851.69    851.69   1033.08   1033.08   1033.08    833.01    833.01    833.01   1173.69   1173.69   1173.69
       696    256.13  -1147.56      1.50      0.00      2.00   1175.80   1175.80   1175.80   1367.56   1367.56   1367.56    372.45    372.45    372.45    806.84    806.84    806.84    946.06    946.06    946.06   1275.32   1275.32   1275.32    638.20    638.20    638.20
       697   -832.94   -598.42      1.50      1.00      2.00   1025.61   1025.61   1025.61    718.75    718.75    718.75   1359.54   1359.54   1359.54    427.17    427.17    427.17    621.30    621.30    621.30   1145.93   1145.93   1145.93   1406.78   1406.78   1406.78
       698   -348.58  -1315.91      1.50      0.00      2.00   1361.30   1361.30   1361.30   1236.18   1236.18   1236.18    960.45    960.45    960.45    474.66    474.66    474.66   1468.32   1468.32   1468.32    773.02    773.02    773.02    542.88    542.88    542.88
       699    -73.16   -406.65      1.50      1.00      2.00    413.18    413.18    413.18   1147.62   1147.62   1147.62    734.55    734.55    734.55    627.09    627.09    627.09   1012.12   1012.12   1012.12   1342.37   1342.37   1342.37   1395.81   1395.81   1395.81
       700   -792.23   -585.50      1.50      1.00      2.00    985.11    985.11    985.11    761.35    761.35    761.35   1322.33   1322.33   1322.33    405.10    405.10    405.10    621.27    621.27    621.27   1165.28   1165.28   1165.28   1393.68   1393.68   1393.68
       701   -760.12   -107.38      1.50      1.00      2.00    767.66    767.66    767.66   1059.72   1059.72   1059.72   1222.70   1222.70   1222.70    802.02    802.02    802.02    262.82    262.82    262.82   1007.59   1007.59   1007.59   1244.52   1244.52   1244.52
       702  -1114.20    179.14      1.50      1.00      2.00   1128.51   1128.51   1128.51   1114.12   1114.12   1114.12    787.84    787.84    787.84   1212.30   1212.30   1212.30    212.44    212.44    212.44    921.46    921.46    921.46    903.73    903.73    903.73
       703    829.54    437.91      1.50      0.00      2.00    938.03    938.03    938.03    469.92    469.92    469.92   1344.96   1344.96   1344.96   1249.70   1249.70   1249.70    795.50    795.50    795.50   1466.23   1466.23   1466.23    540.27    540.27    540.27
       704   -127.81    857.54      1.50      1.00      2.00    867.01    867.01    867.01   1235.15   1235.15   1235.15   1372.22   1372.22   1372.22    883.86    883.86    883.86   1223.15   1223.15   1223.15    372.29    372.29    372.29    627.86    627.86    627.86
       705    475.68   1078.01      1.50      1.00      2.00   1178.29   1178.29   1178.29   1198.75   1198.75   1198.75    838.30    838.30    838.30    808.77    808.77    808.77   1046.02   1046.02   1046.02    998.44    998.44    998.44    213.35    213.35    213.35
       706   1352.64     26.76      1.50      0.00      2.00   1352.90   1352.90   1352.90    353.65    353.65    353.65   1234.54   1234.54   1234.54    647.92    647.92    647.92    852.13    852.13    852.13    904.89    904.89    904.89   1196.41   1196.41   1196.41
       707   -655.14    756.24      1.50      0.00      2.00   1000.55   1000.55   1000.55   1035.01   1035.01   1035.01    851.96    851.96    851.96   1175.38   1175.38   1175.38    831.16    831.16    831.16    190.08    190.08    190.08   1160.35   1160.35   1160.35
       708   -332.20    355.57      1.50      0.00      2.00    486.61    486.61    486.61   1378.84   1378.84   1378.84   1478.15   1478.15   1478.15   1233.10   1233.10   1233.10    756.56    756.56    756.56    537.35    537.35    537.35    976.29    976.29    976.29
       709    936.83    249.53      1.50      0.00      2.00    969.49    969.49    969.49    257.40    257.40    257.40   1198.06   1198.06   1198.06   1092.06   1092.06   1092.06    835.02    835.02    835.02   1249.67   1249.67   1249.67    755.59    755.59    755.59
       710   -696.18    586.08      1.50      0.00      2.00    910.03    910.03    910.03   1185.61   1185.61   1185.61    851.18    851.18    851.18   1340.91   1340.91   1340.91    660.15    660.15    660.15    341.86    341.86    341.86   1228.51   1228.51   1228.51
       711    357.29  -1084.18      1.50      1.00      2.00   1141.53   1141.53   1141.53   1260.36   1260.36   1260.36    260.66    260.66    260.66    884.61    884.61    884.61    912.62    912.62    912.62   1163.34   1163.34   1163.34    739.91    739.91    739.91
       712    637.65   -290.75      1.50      1.00      2.00    700.81    700.81    700.81    464.58    464.58    464.58    591.54    591.54    591.54   1393.03   1393.03   1393.03   1442.86   1442.86   1442.86   1036.63   1036.63   1036.63   1164.96   1164.96   1164.96
       713   -314.25    295.73      1.50      1.00      2.00    431.52    431.52    431.52   1347.12   1347.12   1347.12   1418.71   1418.71   1418.71   1176.53   1176.53   1176.53    746.79    746.79    746.79    599.81    599.81    599.81    994.12    994.12    994.12
       714   -765.12    907.67      1.50      0.00      2.00   1187.13   1187.13   1187.13    857.24    857.24    857.24    736.05    736.05    736.05   1124.77   1124.77   1124.77    937.57    937.57    937.57    268.37    268.37    268.37   1265.81   1265.81   1265.81
       715   -280.06    477.97      1.50      1.00      2.00    553.98    553.98    553.98   1446.08   1446.08   1446.08   1280.17   1280.17   1280.17   1285.02   1285.02   1285.02    864.16    864.16    864.16    446.07    446.07    446.07    871.27    871.27    871.27
       716   -133.53   -219.39      1.50      1.00      2.00    256.83    256.83    256.83   1154.56   1154.56   1154.56    905.28    905.28    905.28    743.29    743.29    743.29    893.82    893.82    893.82   1145.63   1145.63   1145.63   1256.79   1256.79   1256.79
       717    632.00    330.98      1.50      1.00      2.00    713.42    713.42    713.42    494.94    494.94    494.94   1204.29   1204.29   1204.29   1407.47   1407.47   1407.47   1019.67   1019.67   1019.67   1478.61   1478.61   1478.61    551.11    551.11    551.11
       718    162.78   -929.12      1.50      1.00      2.00    943.27    943.27    943.27   1250.68   1250.68   1250.68    343.07    343.07    343.07    665.78    665.78    665.78   1160.05   1160.05   1160.05   1338.70   1338.70   1338.70    819.32    819.32    819.32
       719   -859.23  -1065.86      1.50      0.00      2.00   1369.06   1369.06   1369.06    671.20    671.20    671.20   1373.83   1373.83   1373.83    411.06    411.06    411.06   1075.11   1075.11   1075.11    680.95    680.95    680.95   1087.27   1087.27   1087.27
       720    601.16   -384.02      1.50      0.00      2.00    713.35    713.35    713.35    553.67    553.67    553.67    492.53    492.53    492.53   1202.04   1202.04   1202.04   1405.84   1405.84   1405.84   1019.93   1019.93   1019.93   1476.05   1476.05   1476.05
       721   -626.97  -1061.84      1.50      1.00      2.00   1233.12   1233.12   1233.12    894.72    894.72    894.72   1143.85   1143.85   1143.85    233.35    233.35    233.35   1125.46   1125.46   1125.46    767.07    767.07    767.07    917.79    917.79    917.79
       722    202.92    458.94      1.50      0.00      2.00    501.80    501.80    501.80    919.76    919.76    919.76   1357.89   1357.89   1357.89   1499.90   1499.90   1499.90   1287.49   1287.49   1287.49    812.30    812.30    812.30    503.98    503.98    503.98
       723  -1379.56   -160.25      1.50      0.00      2.00   1388.84   1388.84   1388.84    716.00    716.00    716.00   1033.34   1033.34   1033.34   1127.73   1127.73   1127.73    412.00    412.00    412.00   1351.64   1351.64   1351.64    640.80    640.80    640.80
       724     96.76   -208.41      1.50      0.00      2.00    229.78    229.78    229.78    926.97    926.97    926.97    771.42    771.42    771.42    888.04    888.04    888.04   1116.38   1116.38   1116.38   1229.06   1229.06   1229.06   1147.64   1147.64   1147.64
       725    620.87  -1283.89      1.50      1.00      2.00   1426.13   1426.13   1426.13   1338.70   1338.70   1338.70    434.97    434.97    434.97   1196.22   1196.22   1196.22    587.05    587.05    587.05    973.38    973.38    973.38    765.75    765.75    765.75
       726    452.64   1398.83      1.50      1.00      2.00   1470.24   1470.24   1470.24   1502.11   1502.11   1502.11    640.84    640.84    640.84    562.09    562.09    562.09   1175.09   1175.09   1175.09   1091.50   1091.50   1091.50    534.88    534.88    534.88
       727  -1182.11    358.82      1.50      0.00      2.00   1235.36   1235.36   1235.36   1265.45   1265.45   1265.45    598.62    598.62    598.62   1401.99   1401.99   1401.99    402.38    402.38    402.38    850.03    850.03    850.03    893.14    893.14    893.14
       728    993.79  -1133.09      1.50      0.00      2.00   1507.15   1507.15   1507.15   1133.11   1133.11   1133.11    561.37    561.37    561.37   1517.47   1517.47   1517.47    599.04    599.04    599.04    572.33    572.33    572.33   1160.36   1160.36   1160.36
       729    577.09  -1084.86      1.50      0.00      2.00   1228.80   1228.80   1228.80   1164.38   1164.38   1164.38    231.99    231.99    231.99   1099.09   1099.09   1099.09    773.16    773.16    773.16    948.49    948.49    948.49    867.15    867.15    867.15
       730   -477.45    938.82      1.50      1.00      2.00   1053.26   1053.26   1053.26    949.92    949.92    949.92   1025.13   1025.13   1025.13    925.88    925.88    925.88   1074.45   1074.45   1074.45     76.18     76.18     76.18    980.16    980.16    980.16
       731  -1390.91    322.95      1.50      1.00      2.00   1427.91   1427.91   1427.91   1193.99   1193.99   1193.99    553.95    553.95    553.95   1485.75   1485.75   1485.75    507.06    507.06    507.06   1043.40   1043.40   1043.40    689.40    689.40    689.40
       732    868.56    115.29      1.50      0.00      2.00    876.18    876.18    876.18    174.84    174.84    174.84   1048.27   1048.27   1048.27   1137.29   1137.29   1137.29    980.99    980.99    980.99   1166.94   1166.94   1166.94    836.35    836.35    836.35
       733   -907.53    102.82      1.50      1.00      2.00    913.33    913.33    913.33   1135.66   1135.66   1135.66    966.20    966.20    966.20   1051.09   1051.09   1051.09    138.29    138.29    138.29    865.22    865.22    865.22   1097.30   1097.30   1097.30
       734    349.81    145.33      1.50      1.00      2.00    378.80    378.80    378.80    666.23    666.23    666.23   1022.47   1022.47   1022.47   1321.01   1321.01   1321.01   1357.61   1357.61   1357.61   1114.28   1114.28   1114.28    736.20    736.20    736.20
       735   -273.27   1084.45      1.50      1.00      2.00   1118.35   1118.35   1118.35    973.44    973.44    973.44   1246.02   1246.02   1246.02    702.95    702.95    702.95   1305.43   1305.43   1305.43    314.81    314.81    314.81    803.52    803.52    803.52
