
%RelayServedUeId RelayRxId RelayTxId RelayTxPower RelayServedUeRssi RelayRxRssi SinrOfRelayServedUe RelayBackhaulSinr
685	2721	21	20	-92.1558	-91.727	1.38921	2.19057
854	2722	22	20	-88.3781	-84.2737	1.96334	5.68341
897	2724	24	20	-96.3964	-94.3469	2.40772	7.00653
965	2725	25	20	-91.2592	-90.4519	2.57422	4.5858
1129	2726	26	20	-103.409	-91.7427	-7.39818	2.28962
1195	2727	27	20	-90.6231	-87.1314	-2.07852	-0.879436
1282	2728	28	20	-100.353	-98.099	-1.33922	0.222796
1617	2729	29	20	-93.0381	-70.5058	-2.21436	0.45102
1733	2730	30	20	-101.666	-101.603	0.0913237	3.15971
1739	2731	31	20	-97.7843	-95.815	1.65813	3.84974
1770	2732	32	20	-99.2067	-97.643	-1.46986	1.78811
1803	2734	34	20	-100.494	-97.2947	-3.19035	-0.102955
1829	2735	35	20	-91.9457	-65.2224	0.478611	10.2164
2061	2737	37	20	-90.9251	-87.5659	-0.398458	1.38504
2136	2739	39	20	-86.9818	-81.432	2.91502	5.73921
2183	2740	40	20	-92.2414	-75.5478	0.175803	8.20707
2269	2741	41	20	-97.6661	-92.6058	0.580862	4.23228
2340	2742	42	20	-87.0247	-77.9454	1.91241	6.2692
2343	2743	43	20	-106.069	-98.667	-4.13839	3.62993
2383	2744	44	20	-87.1286	-59.3279	-1.74267	-0.537883
2385	2745	45	20	-74.6853	-50.8326	-1.64836	13.8777
2514	2747	47	20	-100.745	-88.9251	1.42413	0.812603
2715	2748	48	20	-99.2493	-98.7262	0.979022	2.42722
716	2749	49	20	-97.6848	-96.8587	-3.07405	-2.18006
789	2750	50	20	-94.7427	-66.1003	-0.393706	11.247
967	2752	52	20	-91.2692	-89.1387	-1.72865	0.321455
975	2753	53	20	-97.8053	-85.3879	1.77861	7.79056
1018	2754	54	20	-91.0903	-90.5544	1.21623	-1.36595
1155	2755	55	20	-81.4914	-81.1821	-2.48628	1.20018
1359	2756	56	20	-97.7251	-97.1317	1.15154	3.09381
1601	2757	57	20	-91.9136	-87.6424	-1.7488	4.61428
1650	2759	59	20	-94.3473	-90.8354	-0.453493	-1.56623
1691	2760	60	20	-95.2785	-92.6074	-3.29223	-1.76788
1802	2761	61	20	-93.1034	-71.1845	0.908106	1.29806
1979	2763	63	20	-103.399	-102.809	-3.0931	0.852157
2091	2764	64	20	-103.706	-103.144	-4.9512	-3.40288
2093	2765	65	20	-81.5772	-58.2266	2.02328	2.96775
2096	2766	66	20	-96.4122	-95.3932	1.38191	-1.67739
2217	2767	67	20	-90.3399	-76.6876	-1.2288	0.760466
2246	2768	68	20	-98.6496	-96.488	1.44308	4.50518
2259	2769	69	20	-88.3666	-63.7213	2.30568	9.48072
2295	2770	70	20	-88.9536	-86.6545	-0.370814	3.04457
2431	2771	71	20	-94.9016	-92.2866	0.0313887	3.40089
2499	2772	72	20	-98.0115	-96.1749	2.15573	3.50042
2531	2773	73	20	-90.8975	-89.9001	2.8424	3.86216
2554	2774	74	20	-105.431	-102.348	-3.99635	0.847892
621	2775	75	20	-83.0204	-57.0462	-0.822093	6.47514
699	2776	76	20	-106.241	-101.422	-5.60471	0.455363
712	2777	77	20	-87.5654	-68.0161	-0.0710849	8.07712
740	2778	78	20	-103.272	-100.728	-5.20569	-3.01203
765	2780	80	20	-89.2673	-85.6829	-1.83697	-0.615068
799	2781	81	20	-102.164	-100.725	-0.886486	3.47185
870	2782	82	20	-87.3373	-84.6511	-0.0881715	3.06447
1044	2783	83	20	-92.4275	-91.9806	-1.31768	2.04687
1131	2784	84	20	-88.695	-80.2348	1.56225	2.61476
1152	2785	85	20	-97.5991	-95.4939	-1.43489	0.716318
1247	2786	86	20	-81.5757	-64.3104	0.111467	12.2719
1386	2787	87	20	-89.0885	-86.0158	-0.837197	0.712874
1411	2788	88	20	-103.448	-103.225	-2.97904	-0.645195
1463	2789	89	20	-76.1511	-60.0643	-0.673419	3.87325
1597	2791	91	20	-81.9929	-63.7875	0.688346	7.66202
1872	2793	93	20	-78.6794	-56.7125	0.752049	3.62594
