%RELY_Rx  Es  Jmin InputSINR
2724   9.68888498e-01 3.11115020e-02 	14.9335	 14.9335
2909   9.69636190e-01 3.03638099e-02 	15.0425	 15.0425
3013   9.71311836e-01 2.86881638e-02 	15.2966	 15.2966
3080   9.30345409e-01 6.96545913e-02 	11.2569	 11.2569
2740   9.48660452e-01 5.13395485e-02 	12.6666	 12.6666
2785   8.36723445e-01 1.63276555e-01 	7.09658	 7.09658
2831   8.79970686e-01 1.20029314e-01 	8.65181	 8.65181
2860   9.49460704e-01 5.05392964e-02 	12.7385	 12.7385
2969   8.83504240e-01 1.16495760e-01 	8.79899	 8.79899
3013   9.70872178e-01 2.91278222e-02 	15.2285	 15.2285
2791   9.78344406e-01 2.16555940e-02 	16.5492	 16.5492
3013   9.70437808e-01 2.95621925e-02 	15.1623	 15.1623
2909   9.68404678e-01 3.15953215e-02 	14.8643	 14.8643
3013   9.70008366e-01 2.99916336e-02 	15.0978	 15.0978
2756   8.01861287e-01 1.98138713e-01 	6.0713	 6.0713
2969   8.80432854e-01 1.19567146e-01 	8.67084	 8.67084
3013   9.69582401e-01 3.04175990e-02 	15.0346	 15.0346
3080   9.28847170e-01 7.11528301e-02 	11.1575	 11.1575
3119   9.94492486e-01 5.50751390e-03 	22.5665	 22.5665
3173   9.14144778e-01 8.58552224e-02 	10.2725	 10.2725
2724   9.71439211e-01 2.85607887e-02 	15.3165	 15.3165
2740   9.48006536e-01 5.19934640e-02 	12.6086	 12.6086
2785   8.40188697e-01 1.59811303e-01 	7.20769	 7.20769
2831   8.80207046e-01 1.19792954e-01 	8.66154	 8.66154
2860   9.52179045e-01 4.78209551e-02 	12.991	 12.991
2909   9.67105435e-01 3.28945654e-02 	14.6835	 14.6835
2740   9.47357718e-01 5.26422820e-02 	12.5518	 12.5518
2807   9.38779044e-01 6.12209558e-02 	11.8566	 11.8566
2909   9.65733995e-01 3.42660051e-02 	14.4999	 14.4999
2932   9.31051001e-01 6.89489986e-02 	11.3045	 11.3045
2860   9.54841430e-01 4.51585697e-02 	13.2519	 13.2519
2922   9.85498663e-01 1.45013374e-02 	18.3225	 18.3225
2969   8.76951569e-01 1.23048431e-01 	8.529	 8.529
3080   9.27789417e-01 7.22105835e-02 	11.0885	 11.0885
3173   9.17082131e-01 8.29178692e-02 	10.4376	 10.4376
2724   9.71845835e-01 2.81541650e-02 	15.3805	 15.3805
2831   8.80565908e-01 1.19434092e-01 	8.67634	 8.67634
2909   9.64284424e-01 3.57155757e-02 	14.3135	 14.3135
2740   9.46722989e-01 5.32770114e-02 	12.4968	 12.4968
2807   9.37825827e-01 6.21741731e-02 	11.7851	 11.7851
2909   9.62749469e-01 3.72505307e-02 	14.1238	 14.1238
2724   9.72194687e-01 2.78053129e-02 	15.4363	 15.4363
2831   8.81062408e-01 1.18937592e-01 	8.69688	 8.69688
2909   9.61120918e-01 3.88790824e-02 	13.9306	 13.9306
3004   8.35198669e-01 1.64801331e-01 	7.04829	 7.04829
2920   8.37751969e-01 1.62248031e-01 	7.12936	 7.12936
2724   9.72488411e-01 2.75115885e-02 	15.4837	 15.4837
2791   9.78635055e-01 2.13649451e-02 	16.6092	 16.6092
2831   8.81694137e-01 1.18305863e-01 	8.72312	 8.72312
2807   9.36905350e-01 6.30946497e-02 	11.717	 11.717
3080   9.27204795e-01 7.27952046e-02 	11.0507	 11.0507
2724   9.72729155e-01 2.72708454e-02 	15.5229	 15.5229
2831   8.82444262e-01 1.17555738e-01 	8.75443	 8.75443
2924   7.70621948e-01 2.29378052e-01 	5.2629	 5.2629
3151   7.84976557e-01 2.15023443e-01 	5.62371	 5.62371
2791   9.78796518e-01 2.12034815e-02 	16.6429	 16.6429
2907   8.46835570e-01 1.53164430e-01 	7.42641	 7.42641
3153   5.14870471e-01 4.85129529e-01 	0.258403	 0.258403
2807   9.36021531e-01 6.39784693e-02 	11.6525	 11.6525
2892   9.29760707e-01 7.02392933e-02 	11.2179	 11.2179
3080   9.27087494e-01 7.29125060e-02 	11.0432	 11.0432
3004   8.59040822e-01 1.40959178e-01 	7.8492	 7.8492
2724   9.72918542e-01 2.70814580e-02 	15.554	 15.554
2831   8.83285981e-01 1.16714019e-01 	8.78978	 8.78978
2860   9.57392687e-01 4.26073131e-02 	13.5161	 13.5161
2920   8.27816166e-01 1.72183834e-01 	6.81942	 6.81942
3151   7.81010393e-01 2.18989607e-01 	5.52233	 5.52233
2791   9.78846354e-01 2.11536455e-02 	16.6533	 16.6533
2907   8.54700551e-01 1.45299449e-01 	7.6955	 7.6955
3153   5.33115384e-01 4.66884616e-01 	0.576117	 0.576117
2807   9.35167253e-01 6.48327474e-02 	11.5909	 11.5909
2860   9.59780988e-01 4.02190124e-02 	13.7774	 13.7774
2724   9.73057652e-01 2.69423484e-02 	15.577	 15.577
2825   8.37133949e-01 1.62866051e-01 	7.10964	 7.10964
2831   8.84187277e-01 1.15812723e-01 	8.82788	 8.82788
3004   8.67982230e-01 1.32017770e-01 	8.17878	 8.17878
3080   9.27397840e-01 7.26021596e-02 	11.0632	 11.0632
2860   9.61961374e-01 3.80386264e-02 	14.0293	 14.0293
2807   9.34332771e-01 6.56672292e-02 	11.5315	 11.5315
2860   9.63898561e-01 3.61014388e-02 	14.2651	 14.2651
2724   9.73146985e-01 2.68530151e-02 	15.5919	 15.5919
2791   9.78805725e-01 2.11942745e-02 	16.6448	 16.6448
2860   9.65568525e-01 3.44314752e-02 	14.4783	 14.4783
2831   8.85115104e-01 1.14884896e-01 	8.86737	 8.86737
2924   7.85169998e-01 2.14830002e-01 	5.62869	 5.62869
3080   9.28073820e-01 7.19261795e-02 	11.107	 11.107
2807   9.33506449e-01 6.64935508e-02 	11.4734	 11.4734
2892   9.28023717e-01 7.19762830e-02 	11.1037	 11.1037
2964   9.79699881e-01 2.03001189e-02 	16.8359	 16.8359
2724   9.73186435e-01 2.68135653e-02 	15.5984	 15.5984
2860   9.66958656e-01 3.30413435e-02 	14.6635	 14.6635
2964   9.83210953e-01 1.67890469e-02 	17.6762	 17.6762
3004   8.76207257e-01 1.23792743e-01 	8.49912	 8.49912
2791   9.78697365e-01 2.13026347e-02 	16.6222	 16.6222
2831   8.86038531e-01 1.13961469e-01 	8.90695	 8.90695
2860   9.68066632e-01 3.19333680e-02 	14.8166	 14.8166
2907   8.61922060e-01 1.38077940e-01 	7.95344	 7.95344
2964   9.83637369e-01 1.63626312e-02 	17.7898	 17.7898
2807   9.32675471e-01 6.73245290e-02 	11.4156	 11.4156
2860   9.68898362e-01 3.11016381e-02 	14.9349	 14.9349
3080   9.29044503e-01 7.09554971e-02 	11.1705	 11.1705
2724   9.73175248e-01 2.68247517e-02 	15.5966	 15.5966
2922   9.88696718e-01 1.13032818e-02 	19.4186	 19.4186
3004   8.83704360e-01 1.16295640e-01 	8.80744	 8.80744
2791   9.78543610e-01 2.14563897e-02 	16.5902	 16.5902
2932   9.32975497e-01 6.70245034e-02 	11.4364	 11.4364
2964   9.84013383e-01 1.59866173e-02 	17.8924	 17.8924
3184   9.53207821e-01 4.67921789e-02 	13.0901	 13.0901
2807   9.31826454e-01 6.81735455e-02 	11.3572	 11.3572
2831   8.86930662e-01 1.13069338e-01 	8.94545	 8.94545
2860   9.69465519e-01 3.05344813e-02 	15.0174	 15.0174
2964   9.84342899e-01 1.56571014e-02 	17.9844	 17.9844
2724   9.73111990e-01 2.68880096e-02 	15.586	 15.586
2791   9.78364642e-01 2.16353584e-02 	16.5534	 16.5534
2860   9.69783094e-01 3.02169059e-02 	15.0642	 15.0642
2964   9.84629442e-01 1.53705583e-02 	18.0658	 18.0658
2860   9.69867313e-01 3.01326871e-02 	15.0767	 15.0767
2924   7.85811181e-01 2.14188819e-01 	5.64521	 5.64521
3004   8.90488897e-01 1.09511103e-01 	9.1017	 9.1017
3151   7.77234620e-01 2.22765380e-01 	5.42704	 5.42704
2724   9.72994503e-01 2.70054965e-02 	15.5666	 15.5666
2791   9.78177055e-01 2.18229452e-02 	16.515	 16.515
2831   8.87769455e-01 1.12230545e-01 	8.98189	 8.98189
2860   9.69734059e-01 3.02659408e-02 	15.057	 15.057
3153   5.52822495e-01 4.47177505e-01 	0.921058	 0.921058
2860   9.69397826e-01 3.06021737e-02 	15.0075	 15.0075
2964   9.84875995e-01 1.51240049e-02 	18.1371	 18.1371
3184   9.55183171e-01 4.48168288e-02 	13.2865	 13.2865
2724   9.72819872e-01 2.71801282e-02 	15.5378	 15.5378
2740   9.46113968e-01 5.38860319e-02 	12.4447	 12.4447
2860   9.68871112e-01 3.11288877e-02 	14.931	 14.931
2964   9.85084921e-01 1.49150787e-02 	18.1985	 18.1985
2756   8.03865537e-01 1.96134463e-01 	6.12629	 6.12629
2860   9.68164144e-01 3.18358560e-02 	14.8303	 14.8303
2892   9.26782849e-01 7.32171511e-02 	11.0237	 11.0237
2922   9.88371013e-01 1.16289872e-02 	19.2938	 19.2938
2964   9.85257941e-01 1.47420587e-02 	18.2499	 18.2499
3004   8.96593577e-01 1.03406423e-01 	9.38048	 9.38048
3151   7.73711950e-01 2.26288050e-01 	5.33918	 5.33918
3173   9.19985206e-01 8.00147937e-02 	10.6061	 10.6061
2724   9.72584393e-01 2.74156068e-02 	15.4993	 15.4993
2791   9.77992837e-01 2.20071630e-02 	16.4777	 16.4777
2831   8.88537651e-01 1.11462349e-01 	9.01548	 9.01548
2860   9.67284820e-01 3.27151798e-02 	14.7081	 14.7081
2922   9.88109801e-01 1.18901985e-02 	19.1962	 19.1962
2990   9.55011203e-01 4.49887965e-02 	13.269	 13.269
3004   9.02061137e-01 9.79388634e-02 	9.64281	 9.64281
3169   8.97795183e-01 1.02204817e-01 	9.43706	 9.43706
2791   9.77818796e-01 2.21812042e-02 	16.4427	 16.4427
2860   9.66238792e-01 3.37612078e-02 	14.5667	 14.5667
2922   9.87988696e-01 1.20113037e-02 	19.1516	 19.1516
2983   8.73559394e-01 1.26440606e-01 	8.39406	 8.39406
3004   9.06939044e-01 9.30609561e-02 	9.88811	 9.88811
2724   9.72283564e-01 2.77164357e-02 	15.4506	 15.4506
2740   9.45544432e-01 5.44555679e-02 	12.3964	 12.3964
2860   9.65029626e-01 3.49703736e-02 	14.4084	 14.4084
2922   9.88037300e-01 1.19627001e-02 	19.1694	 19.1694
2964   9.85396156e-01 1.46038442e-02 	18.2914	 18.2914
3184   9.56836238e-01 4.31637622e-02 	13.4572	 13.4572
2740   9.45029599e-01 5.49704009e-02 	12.3532	 12.3532
2831   8.89222119e-01 1.10777881e-01 	9.04557	 9.04557
2860   9.63659019e-01 3.63409808e-02 	14.2353	 14.2353
2922   9.88247020e-01 1.17529795e-02 	19.2472	 19.2472
2964   9.85500093e-01 1.44999071e-02 	18.3229	 18.3229
3151   7.70528348e-01 2.29471652e-01 	5.2606	 5.2606
3173   9.22826734e-01 7.71732655e-02 	10.7765	 10.7765
2724   9.71912089e-01 2.80879107e-02 	15.3911	 15.3911
2740   9.44585181e-01 5.54148188e-02 	12.3162	 12.3162
2791   9.77656443e-01 2.23435573e-02 	16.4103	 16.4103
2860   9.62127047e-01 3.78729531e-02 	14.049	 14.049
2922   9.88586512e-01 1.14134878e-02 	19.376	 19.376
2964   9.85569777e-01 1.44302234e-02 	18.3441	 18.3441
2976   8.43349996e-01 1.56650004e-01 	7.31077	 7.31077
3004   9.11275855e-01 8.87241454e-02 	10.1161	 10.1161
3119   9.94343307e-01 5.65669298e-03 	22.4497	 22.4497
3169   8.87565673e-01 1.12434327e-01 	8.97302	 8.97302
2756   8.03689994e-01 1.96310006e-01 	6.12146	 6.12146
2791   9.77502304e-01 2.24976959e-02 	16.3798	 16.3798
2860   9.60432438e-01 3.95675615e-02 	13.8513	 13.8513
2922   9.89016721e-01 1.09832793e-02 	19.5447	 19.5447
2954   8.73373356e-01 1.26626644e-01 	8.38675	 8.38675
3004   9.15118841e-01 8.48811587e-02 	10.3267	 10.3267
2724   9.71463923e-01 2.85360773e-02 	15.3203	 15.3203
2740   9.44226226e-01 5.57737742e-02 	12.2865	 12.2865
2791   9.77348600e-01 2.26513996e-02 	16.3495	 16.3495
2860   9.58572862e-01 4.14271382e-02 	13.6434	 13.6434
2922   9.89500884e-01 1.04991159e-02 	19.7426	 19.7426
3004   9.18512549e-01 8.14874512e-02 	10.5199	 10.5199
2740   9.43965818e-01 5.60341824e-02 	12.265	 12.265
2791   9.77184216e-01 2.28157839e-02 	16.3174	 16.3174
2831   8.89812850e-01 1.10187150e-01 	9.07168	 9.07168
2860   9.56545209e-01 4.34547914e-02 	13.4267	 13.4267
2922   9.90009110e-01 9.99088996e-03 	19.9604	 19.9604
2964   9.85604805e-01 1.43951946e-02 	18.3549	 18.3549
3151   7.67794571e-01 2.32205429e-01 	5.19373	 5.19373
3169   8.88076002e-01 1.11923998e-01 	8.99527	 8.99527
3184   9.58480230e-01 4.15197704e-02 	13.6333	 13.6333
2724   9.70932360e-01 2.90676397e-02 	15.2378	 15.2378
2740   9.43813755e-01 5.61862454e-02 	12.2526	 12.2526
2791   9.76995867e-01 2.30041330e-02 	16.2809	 16.2809
2860   9.54345869e-01 4.56541308e-02 	13.2023	 13.2023
2922   9.90519268e-01 9.48073209e-03 	20.1902	 20.1902
2964   9.85604438e-01 1.43955620e-02 	18.3547	 18.3547
3004   9.21498000e-01 7.85020000e-02 	10.6961	 10.6961
3119   9.94156000e-01 5.84399992e-03 	22.3074	 22.3074
2740   9.43775344e-01 5.62246564e-02 	12.2494	 12.2494
2791   9.76769365e-01 2.32306349e-02 	16.2373	 16.2373
2922   9.91016069e-01 8.98393065e-03 	20.4261	 20.4261
2954   8.76382546e-01 1.23617454e-01 	8.50614	 8.50614
2964   9.85567678e-01 1.44323218e-02 	18.3435	 18.3435
2724   9.70310194e-01 2.96898061e-02 	15.143	 15.143
2740   9.43850473e-01 5.61495273e-02 	12.2556	 12.2556
2791   9.76490886e-01 2.35091144e-02 	16.1843	 16.1843
2831   8.90301855e-01 1.09698145e-01 	9.09338	 9.09338
2922   9.91489573e-01 8.51042729e-03 	20.6634	 20.6634
3004   9.24112340e-01 7.58876600e-02 	10.8555	 10.8555
2740   9.44033094e-01 5.59669065e-02 	12.2706	 12.2706
2756   8.03611845e-01 1.96388155e-01 	6.11931	 6.11931
2791   9.76148148e-01 2.38518518e-02 	16.1199	 16.1199
2892   9.25330572e-01 7.46694275e-02 	10.9315	 10.9315
2922   9.91933728e-01 8.06627213e-03 	20.8981	 20.8981
3151   7.65642606e-01 2.34357394e-01 	5.14147	 5.14147
2724   9.69589949e-01 3.04100513e-02 	15.0357	 15.0357
2740   9.44311188e-01 5.56888116e-02 	12.2935	 12.2935
2791   9.75731444e-01 2.42685558e-02 	16.0429	 16.0429
2920   8.30476631e-01 1.69523369e-01 	6.90098	 6.90098
2922   9.92345187e-01 7.65481336e-03 	21.1273	 21.1273
2964   9.85493352e-01 1.45066484e-02 	18.3209	 18.3209
3004   9.26388764e-01 7.36112360e-02 	10.9985	 10.9985
3119   9.93935726e-01 6.06427425e-03 	22.1458	 22.1458
3184   9.60104987e-01 3.98950133e-02 	13.814	 13.814
2740   9.44667223e-01 5.53327773e-02 	12.323	 12.323
2791   9.75234469e-01 2.47655309e-02 	15.9526	 15.9526
2907   8.68453828e-01 1.31546172e-01 	8.19669	 8.19669
2922   9.92722412e-01 7.27758754e-03 	21.3484	 21.3484
2964   9.85380168e-01 1.46198318e-02 	18.2866	 18.2866
3155   8.16126825e-01 1.83873175e-01 	6.47239	 6.47239
2724   9.68764224e-01 3.12357763e-02 	14.9157	 14.9157
2740   9.45079010e-01 5.49209902e-02 	12.3573	 12.3573
2791   9.74654945e-01 2.53450553e-02 	15.8496	 15.8496
2831   8.90682109e-01 1.09317891e-01 	9.11031	 9.11031
2922   9.93065048e-01 6.93495189e-03 	21.5593	 21.5593
2964   9.85226761e-01 1.47732394e-02 	18.2406	 18.2406
2983   8.79975628e-01 1.20024372e-01 	8.65201	 8.65201
2740   9.45520860e-01 5.44791396e-02 	12.3944	 12.3944
2791   9.73995040e-01 2.60049599e-02 	15.735	 15.735
2922   9.93373482e-01 6.62651788e-03 	21.7583	 21.7583
2990   9.52384699e-01 4.76153006e-02 	13.0107	 13.0107
3151   7.64215592e-01 2.35784408e-01 	5.10701	 5.10701
3173   9.25584130e-01 7.44158696e-02 	10.9475	 10.9475
2724   9.67826155e-01 3.21738448e-02 	14.7829	 14.7829
2740   9.45964870e-01 5.40351301e-02 	12.432	 12.432
2791   9.73261603e-01 2.67383972e-02 	15.6109	 15.6109
2831   8.90946678e-01 1.09053322e-01 	9.12213	 9.12213
2922   9.93648559e-01 6.35144111e-03 	21.9436	 21.9436
2976   8.25946200e-01 1.74053800e-01 	6.76268	 6.76268
3004   9.28356620e-01 7.16433803e-02 	11.1254	 11.1254
3119   9.93686803e-01 6.31319747e-03 	21.97	 21.97
2740   9.46382199e-01 5.36178011e-02 	12.4676	 12.4676
2756   8.03633929e-01 1.96366071e-01 	6.11992	 6.11992
2791   9.72466200e-01 2.75338003e-02 	15.4801	 15.4801
2922   9.93891389e-01 6.10861121e-03 	22.114	 22.114
2964   9.85031690e-01 1.49683097e-02 	18.1828	 18.1828
2724   9.66770024e-01 3.32299761e-02 	14.6379	 14.6379
2740   9.46744236e-01 5.32557639e-02 	12.4987	 12.4987
2791   9.71624930e-01 2.83750701e-02 	15.3456	 15.3456
2892   9.23665487e-01 7.63345128e-02 	10.8279	 10.8279
2922   9.94103226e-01 5.89677432e-03 	22.2682	 22.2682
2964   9.84793415e-01 1.52065848e-02 	18.1131	 18.1131
3155   8.11575257e-01 1.88424743e-01 	6.34191	 6.34191
2724   9.65592023e-01 3.44079772e-02 	14.4813	 14.4813
2740   9.47023563e-01 5.29764372e-02 	12.5228	 12.5228
2791   9.70757933e-01 2.92420673e-02 	15.211	 15.211
2920   8.33140546e-01 1.66859454e-01 	6.98367	 6.98367
2922   9.94285389e-01 5.71461101e-03 	22.4052	 22.4052
2964   9.84510211e-01 1.54897886e-02 	18.0317	 18.0317
2983   8.84996598e-01 1.15003402e-01 	8.86231	 8.86231
3119   9.93412696e-01 6.58730418e-03 	21.7842	 21.7842
3151   7.63651068e-01 2.36348932e-01 	5.09341	 5.09341
3173   9.28239056e-01 7.17609437e-02 	11.1177	 11.1177
2724   9.64291191e-01 3.57088088e-02 	14.3143	 14.3143
2740   9.47194678e-01 5.28053217e-02 	12.5376	 12.5376
2791   9.69888498e-01 3.01115017e-02 	15.0799	 15.0799
2831   8.91088093e-01 1.08911907e-01 	9.12845	 9.12845
2907   8.74282277e-01 1.25717723e-01 	8.42255	 8.42255
2922   9.94439215e-01 5.56078513e-03 	22.5244	 22.5244
2990   9.50404697e-01 4.95953027e-02 	12.8247	 12.8247
3004   9.30041609e-01 6.99583912e-02 	11.2366	 11.2366
2724   9.62870503e-01 3.71294966e-02 	14.1385	 14.1385
2740   9.47234478e-01 5.27655222e-02 	12.5411	 12.5411
2791   9.69041716e-01 3.09582838e-02 	14.9557	 14.9557
2922   9.94566027e-01 5.43397329e-03 	22.6252	 22.6252
2976   8.17896031e-01 1.82103969e-01 	6.52379	 6.52379
3173   9.30776970e-01 6.92230296e-02 	11.286	 11.286
