
%RxID  X    Y     Z  Indoor   Type   FlagsIDS (custom) : 0 Distance0 Distance1 ....
     -1.00     -1.00     -1.00     -1.00     -1.00     -1.00         0         1         2         3         4         5         6         7         8         9        10        11        12        13        14        15        16        17        18        19        20
       652    960.65   -804.85      1.50      1.00      2.00   1253.25   1253.25   1253.25    805.81    805.81    805.81    464.70    464.70    464.70   1461.93   1461.93   1461.93    928.09    928.09    928.09    542.81    542.81    542.81   1335.16   1335.16   1335.16
       653   -959.95    321.46      1.50      0.00      2.00   1012.34   1012.34   1012.34   1304.54   1304.54   1304.54    766.97    766.97    766.97   1273.47   1273.47   1273.47    323.94    323.94    323.94    712.84    712.84    712.84   1088.60   1088.60   1088.60
       654    637.89    596.49      1.50      0.00      2.00    873.33    873.33    873.33    697.80    697.80    697.80   1191.94   1191.94   1191.94   1302.50   1302.50   1302.50    903.27    903.27    903.27   1169.38   1169.38   1169.38    302.78    302.78    302.78
       655    100.88   -901.29      1.50      1.00      2.00    906.92    906.92    906.92   1273.09   1273.09   1273.09    400.68    400.68    400.68    601.91    601.91    601.91   1224.20   1224.20   1224.20   1399.57   1399.57   1399.57    836.91    836.91    836.91
       656   -104.52   -643.31      1.50      0.00      2.00    651.75    651.75    651.75   1413.14   1413.14   1413.14    644.25    644.25    644.25    453.89    453.89    453.89   1102.60   1102.60   1102.60   1409.73   1409.73   1409.73   1093.79   1093.79   1093.79
       657   -726.95   -864.34      1.50      1.00      2.00   1129.40   1129.40   1129.40    773.05    773.05    773.05   1226.95   1226.95   1226.95    226.96    226.96    226.96    906.45    906.45    906.45    909.70    909.70    909.70   1132.02   1132.02   1132.02
       658    560.59   -216.51      1.50      1.00      2.00    600.95    600.95    600.95    489.85    489.85    489.85    652.36    652.36    652.36   1455.60   1455.60   1455.60   1433.32   1433.32   1433.32   1142.10   1142.10   1142.10   1084.25   1084.25   1084.25
       659     87.71  -1097.78      1.50      1.00      2.00   1101.28   1101.28   1101.28   1427.37   1427.37   1427.37    472.95    472.95    472.95    631.75    631.75    631.75   1111.14   1111.14   1111.14   1431.17   1431.17   1431.17    640.36    640.36    640.36
       660    343.54    943.36      1.50      0.00      2.00   1003.97   1003.97   1003.97   1149.29   1149.29   1149.29   1026.18   1026.18   1026.18    860.31    860.31    860.31   1159.04   1159.04   1159.04    847.08    847.08    847.08    174.51    174.51    174.51
       661     -2.20    363.95      1.50      1.00      2.00    363.96    363.96    363.96   1066.24   1066.24   1066.24   1328.58   1328.58   1328.58   1326.92   1326.92   1326.92   1062.10   1062.10   1062.10    707.04    707.04    707.04    710.15    710.15    710.15
       662    366.08   -767.12      1.50      1.00      2.00    850.00    850.00    850.00    995.15    995.15    995.15    166.50    166.50    166.50    871.71    871.71    871.71   1154.57   1154.57   1154.57   1138.23   1138.23   1138.23   1032.09   1032.09   1032.09
       663    918.13    415.50      1.50      1.00      2.00   1007.77   1007.77   1007.77    423.49    423.49    423.49   1348.04   1348.04   1348.04   1158.91   1158.91   1158.91    735.91    735.91    735.91   1407.46   1407.46   1407.46    614.68    614.68    614.68
       664    892.21   -442.16      1.50      0.00      2.00    995.76    995.76    995.76    455.11    455.11    455.11    577.51    577.51    577.51   1192.77   1192.77   1192.77   1442.50   1442.50   1442.50    741.01    741.01    741.01   1365.73   1365.73   1365.73
       665    427.72   -601.72      1.50      0.00      2.00    738.25    738.25    738.25    830.41    830.41    830.41    274.03    274.03    274.03    964.64    964.64    964.64   1266.99   1266.99   1266.99   1104.38   1104.38   1104.38   1208.59   1208.59   1208.59
       666   -966.16    646.65      1.50      1.00      2.00   1162.59   1162.59   1162.59   1085.98   1085.98   1085.98    577.17    577.17    577.17   1453.16   1453.16   1453.16    647.53    647.53    647.53    515.21    515.21    515.21   1482.48   1482.48   1482.48
       667    443.97  -1034.31      1.50      1.00      2.00   1125.57   1125.57   1125.57   1174.30   1174.30   1174.30    177.35    177.35    177.35    958.85    958.85    958.85    892.23    892.23    892.23   1069.35   1069.35   1069.35    827.05    827.05    827.05
       668    658.15   1079.66      1.50      0.00      2.00   1264.45   1264.45   1264.45   1132.48   1132.48   1132.48    736.57    736.57    736.57    926.74    926.74    926.74    868.52    868.52    868.52   1177.69   1177.69   1177.69    265.78    265.78    265.78
       669    226.47    328.92      1.50      0.00      2.00    399.35    399.35    399.35    840.56    840.56    840.56   1225.88   1225.88   1225.88   1398.47   1398.47   1398.47   1269.81   1269.81   1269.81    903.48    903.48    903.48    602.76    602.76    602.76
       670   -263.51    278.57      1.50      1.00      2.00    383.46    383.46    383.46   1293.85   1293.85   1293.85   1375.90   1375.90   1375.90   1168.80   1168.80   1168.80    787.41    787.41    787.41    633.29    633.29    633.29    963.37    963.37    963.37
       671   -346.01   -143.13      1.50      0.00      2.00    374.45    374.45    374.45   1353.60   1353.60   1353.60   1112.81   1112.81   1112.81    739.14    739.14    739.14    669.47    669.47    669.47   1020.86   1020.86   1020.86   1316.88   1316.88   1316.88
       672   -403.90    -37.44      1.50      1.00      2.00    405.64    405.64    405.64   1404.40   1404.40   1404.40   1226.23   1226.23   1226.23    834.16    834.16    834.16    597.27    597.27    597.27    908.59    908.59    908.59   1278.02   1278.02   1278.02
       673    115.62    634.84      1.50      0.00      2.00    645.28    645.28    645.28   1088.65   1088.65   1088.65   1409.30   1409.30   1409.30   1103.34   1103.34   1103.34   1403.56   1403.56   1403.56    657.60    657.60    657.60    448.56    448.56    448.56
       674   -547.63   -701.82      1.50      0.00      2.00    890.19    890.19    890.19    966.42    966.42    966.42   1060.43   1060.43   1060.43    171.00    171.00    171.00    834.97    834.97    834.97   1125.22   1125.22   1125.22   1166.79   1166.79   1166.79
       675     48.93     68.43      1.50      1.00      2.00     84.12     84.12     84.12    953.53    953.53    953.53   1037.65   1037.65   1037.65   1083.77   1083.77   1083.77   1051.16   1051.16   1051.16    968.26    968.26    968.26    916.34    916.34    916.34
       676    863.89   -899.55      1.50      0.00      2.00   1247.20   1247.20   1247.20    909.79    909.79    909.79    365.43    365.43    365.43   1364.30   1364.30   1364.30    843.60    843.60    843.60    636.99    636.99    636.99   1199.77   1199.77   1199.77
       677   -117.72   -822.69      1.50      1.00      2.00    831.07    831.07    831.07   1382.96   1382.96   1382.96    619.24    619.24    619.24    384.73    384.73    384.73   1206.33   1206.33   1206.33   1267.06   1267.06   1267.06    917.00    917.00    917.00
       678  -1316.92     40.47      1.50      0.00      2.00   1317.54   1317.54   1317.54    924.83    924.83    924.83    845.64    845.64    845.64   1220.30   1220.30   1220.30    319.49    319.49    319.49   1161.44   1161.44   1161.44    684.28    684.28    684.28
       679    842.87    264.18      1.50      1.00      2.00    883.30    883.30    883.30    307.38    307.38    307.38   1181.10   1181.10   1181.10   1186.91   1186.91   1186.91    891.10    891.10    891.10   1307.38   1307.38   1307.38    692.68    692.68    692.68
       680   -892.81    -48.13      1.50      1.00      2.00    894.11    894.11    894.11   1018.66   1018.66   1018.66   1097.46   1097.46   1097.46    907.35    907.35    907.35    117.50    117.50    117.50    995.01    995.01    995.01   1108.23   1108.23   1108.23
       681   -706.85  -1268.22      1.50      1.00      2.00   1451.90   1451.90   1451.90    889.28    889.28    889.28   1272.09   1272.09   1272.09    452.24    452.24    452.24   1301.66   1301.66   1301.66    548.75    548.75    548.75    845.47    845.47    845.47
       682     70.13   -464.03      1.50      0.00      2.00    469.30    469.30    469.30   1039.22   1039.22   1039.22    588.56    588.56    588.56    697.62    697.62    697.62   1166.41   1166.41   1166.41   1447.13   1447.13   1447.13   1397.82   1397.82   1397.82
       683  -1206.37   -382.41      1.50      1.00      2.00   1265.53   1265.53   1265.53    565.80    565.80    565.80   1282.53   1282.53   1282.53    856.08    856.08    856.08    434.54    434.54    434.54   1434.44   1434.44   1434.44    880.96    880.96    880.96
       684   -162.62   1061.28      1.50      1.00      2.00   1073.66   1073.66   1073.66   1072.94   1072.94   1072.94   1351.55   1351.55   1351.55    690.26    690.26    690.26   1351.85   1351.85   1351.85    389.79    389.79    389.79    690.78    690.78    690.78
       685    199.17   1186.14      1.50      1.00      2.00   1202.75   1202.75   1202.75   1431.18   1431.18   1431.18    969.23    969.23    969.23    581.15    581.15    581.15   1339.63   1339.63   1339.63    768.96    768.96    768.96    439.27    439.27    439.27
       686   -442.08   -530.09      1.50      1.00      2.00    690.23    690.23    690.23   1109.99   1109.99   1109.99   1000.19   1000.19   1000.19    340.92    340.92    340.92    769.59    769.59    769.59   1325.19   1325.19   1325.19   1280.73   1280.73   1280.73
       687    276.38    202.52      1.50      1.00      2.00    342.64    342.64    342.64    751.42    751.42    751.42   1091.72   1091.72   1091.72   1320.84   1320.84   1320.84   1292.35   1292.35   1292.35   1021.29   1021.29   1021.29    700.20    700.20    700.20
       688   -433.12  -1020.89      1.50      1.00      2.00   1108.97   1108.97   1108.97   1078.06   1078.06   1078.06    945.88    945.88    945.88    168.66    168.66    168.66   1167.72   1167.72   1167.72    909.49    909.49    909.49    832.72    832.72    832.72
       689  -1281.29    -30.34      1.50      1.00      2.00   1281.65   1281.65   1281.65    863.86    863.86    863.86    922.68    922.68    922.68   1144.04   1144.04   1144.04    282.92    282.92    282.92   1189.09   1189.09   1189.09    719.35    719.35    719.35
       690   -722.33  -1066.23      1.50      0.00      2.00   1287.87   1287.87   1287.87    803.03    803.03    803.03   1238.61   1238.61   1238.61    299.17    299.17    299.17   1101.79   1101.79   1101.79    721.45    721.45    721.45    982.41    982.41    982.41
       691   -966.51    623.50      1.50      0.00      2.00   1150.17   1150.17   1150.17   1109.11   1109.11   1109.11    586.04    586.04    586.04   1470.76   1470.76   1470.76    624.40    624.40    624.40    525.80    525.80    525.80   1486.43   1486.43   1486.43
       692  -1215.54    101.54      1.50      0.00      2.00   1219.78   1219.78   1219.78   1008.53   1008.53   1008.53    815.72    815.72    815.72   1203.42   1203.42   1203.42    238.26    238.26    238.26   1047.13   1047.13   1047.13    791.00    791.00    791.00
       693    893.50    382.13      1.50      0.00      2.00    971.79    971.79    971.79    396.70    396.70    396.70   1308.74   1308.74   1308.74   1170.63   1170.63   1170.63    775.90    775.90    775.90   1387.73   1387.73   1387.73    623.71    623.71    623.71
       694    516.60   1151.02      1.50      0.00      2.00   1261.63   1261.63   1261.63   1248.40   1248.40   1248.40    755.87    755.87    755.87    777.52    777.52    777.52   1023.86   1023.86   1023.86   1055.78   1055.78   1055.78    285.45    285.45    285.45
       695   -617.32   -218.11      1.50      1.00      2.00    654.71    654.71    654.71   1094.97   1094.97   1094.97   1398.05   1398.05   1398.05    658.48    658.48    658.48    440.48    440.48    440.48   1090.49   1090.49   1090.49   1399.78   1399.78   1399.78
       696    754.38   -561.70      1.50      0.00      2.00    940.53    940.53    940.53    613.05    613.05    613.05    396.66    396.66    396.66   1290.78   1290.78   1290.78   1195.90   1195.90   1195.90    805.34    805.34    805.34   1392.46   1392.46   1392.46
       697    599.10   -925.68      1.50      0.00      2.00   1102.64   1102.64   1102.64   1008.77   1008.77   1008.77    115.65    115.65    115.65   1100.71   1100.71   1100.71    900.57    900.57    900.57    902.88    902.88    902.88   1004.60   1004.60   1004.60
       698    -62.40    548.20      1.50      0.00      2.00    551.74    551.74    551.74   1510.20   1510.20   1510.20   1472.32   1472.32   1472.32   1185.54   1185.54   1185.54   1086.10   1086.10   1086.10    540.85    540.85    540.85    646.01    646.01    646.01
       699   -101.14   1014.05      1.50      0.00      2.00   1019.09   1019.09   1019.09   1150.45   1150.45   1150.45   1406.67   1406.67   1406.67    725.14    725.14    725.14   1355.08   1355.08   1355.08    425.43    425.43    425.43    619.09    619.09    619.09
       700    240.66   -861.52      1.50      1.00      2.00    894.50    894.50    894.50   1148.39   1148.39   1148.39    259.37    259.37    259.37    740.68    740.68    740.68   1155.21   1155.21   1155.21   1259.34   1259.34   1259.34    903.23    903.23    903.23
       701    329.75   1271.12      1.50      0.00      2.00   1313.19   1313.19   1313.19   1437.00   1437.00   1437.00    813.48    813.48    813.48    566.78    566.78    566.78   1238.37   1238.37   1238.37    923.34    923.34    923.34    439.39    439.39    439.39
       702   -431.59    749.52      1.50      1.00      2.00    864.90    864.90    864.90   1135.15   1135.15   1135.15   1074.75   1074.75   1074.75   1073.19   1073.19   1073.19    940.68    940.68    940.68    135.13    135.13    135.13    938.85    938.85    938.85
       703    -92.37    631.52      1.50      1.00      2.00    638.24    638.24    638.24   1426.56   1426.56   1426.56   1427.04   1427.04   1427.04   1104.45   1104.45   1104.45   1105.72   1105.72   1105.72    470.29    470.29    470.29    637.10    637.10    637.10
       704   -308.35    534.01      1.50      1.00      2.00    616.64    616.64    616.64   1383.40   1383.40   1383.40   1237.05   1237.05   1237.05   1237.13   1237.13   1237.13    873.82    873.82    873.82    383.38    383.38    383.38    873.88    873.88    873.88
       705    855.94  -1165.42      1.50      1.00      2.00   1445.97   1445.97   1445.97   1174.29   1174.29   1174.29    465.10    465.10    465.10   1388.60   1388.60   1388.60    584.71    584.71    584.71    710.23    710.23    710.23   1026.53   1026.53   1026.53
       706    -19.58   1083.59      1.50      0.00      2.00   1083.77   1083.77   1083.77   1175.50   1175.50   1175.50   1496.32   1496.32   1496.32    648.81    648.81    648.81   1461.30   1461.30   1461.30    527.38    527.38    527.38    563.28    563.28    563.28
       707    351.49    922.35      1.50      0.00      2.00    987.05    987.05    987.05   1127.52   1127.52   1127.52   1037.43   1037.43   1037.43    882.75    882.75    882.75   1149.89   1149.89   1149.89    853.35    853.35    853.35    158.83    158.83    158.83
       708  -1166.61    158.80      1.50      0.00      2.00   1177.37   1177.37   1177.37   1077.71   1077.71   1077.71    781.89    781.89    781.89   1222.57   1222.57   1222.57    230.17    230.17    230.17    971.89    971.89    971.89    848.38    848.38    848.38
       709    162.72   -703.17      1.50      0.00      2.00    721.75    721.75    721.75   1093.38   1093.38   1093.38    374.55    374.55    374.55    682.44    682.44    682.44   1326.55   1326.55   1326.55   1347.16   1347.16   1347.16   1041.72   1041.72   1041.72
       710   -352.29   -675.86      1.50      0.00      2.00    762.17    762.17    762.17   1163.36   1163.36   1163.36    873.25    873.25    873.25    240.81    240.81    240.81    936.12    936.12    936.12   1239.02   1239.02   1239.02   1113.44   1113.44   1113.44
       711  -1261.60    403.86      1.50      1.00      2.00   1324.66   1324.66   1324.66   1292.09   1292.09   1292.09    520.06    520.06    520.06   1480.78   1480.78   1480.78    481.18    481.18    481.18    890.87    890.87    890.87    841.63    841.63    841.63
       712   1343.13    181.07      1.50      0.00      2.00   1355.28   1355.28   1355.28    387.98    387.98    387.98   1344.37   1344.37   1344.37    681.36    681.36    681.36    702.71    702.71    702.71   1058.80   1058.80   1058.80   1086.31   1086.31   1086.31
       713  -1475.08    173.61      1.50      0.00      2.00   1485.27   1485.27   1485.27   1039.96   1039.96   1039.96    692.89    692.89    692.89   1425.37   1425.37   1425.37    505.81    505.81    505.81   1195.94   1195.94   1195.94    552.88    552.88    552.88
       714   1023.26     62.88      1.50      0.00      2.00   1025.19   1025.19   1025.19     67.04     67.04     67.04   1066.17   1066.17   1066.17    978.76    978.76    978.76    934.00    934.00    934.00   1044.12   1044.12   1044.12    958.58    958.58    958.58
       715    153.78   -711.47      1.50      1.00      2.00    727.90    727.90    727.90   1105.57   1105.57   1105.57    379.17    379.17    379.17    671.80    671.80    671.80   1325.82   1325.82   1325.82   1355.07   1355.07   1355.07   1032.15   1032.15   1032.15
       716   -578.75  -1072.41      1.50      1.00      2.00   1218.61   1218.61   1218.61    944.08    944.08    944.08   1098.31   1098.31   1098.31    220.87    220.87    220.87   1152.18   1152.18   1152.18    782.72    782.72    782.72    877.58    877.58    877.58
       717   -226.37    485.20      1.50      1.00      2.00    535.41    535.41    535.41   1467.40   1467.40   1467.40   1329.35   1329.35   1329.35   1267.28   1267.28   1267.28    913.19    913.19    913.19    468.96    468.96    468.96    820.16    820.16    820.16
       718    576.14  -1049.50      1.50      0.00      2.00   1197.24   1197.24   1197.24   1131.86   1131.86   1131.86    198.62    198.62    198.62   1091.67   1091.67   1091.67    803.50    803.50    803.50    941.89    941.89    941.89    893.25    893.25    893.25
       719   -850.87   -389.03      1.50      1.00      2.00    935.58    935.58    935.58    805.56    805.56    805.56   1413.01   1413.01   1413.01    592.16    592.16    592.16    416.63    416.63    416.63   1303.20   1303.20   1303.20   1213.20   1213.20   1213.20
       720   1335.62     57.72      1.50      0.00      2.00   1336.86   1336.86   1336.86    340.54    340.54    340.54   1245.63   1245.63   1245.63    666.89    666.89    666.89    824.88    824.88    824.88    938.28    938.28    938.28   1162.61   1162.61   1162.61
       721     91.97    311.80      1.50      1.00      2.00    325.08    325.08    325.08    960.07    960.07    960.07   1246.52   1246.52   1246.52   1318.24   1318.24   1318.24   1135.62   1135.62   1135.62    810.94    810.94    810.94    688.25    688.25    688.25
       722    162.12     90.95      1.50      0.00      2.00    185.89    185.89    185.89    842.80    842.80    842.80   1014.89   1014.89   1014.89   1163.72   1163.72   1163.72   1165.68   1165.68   1165.68   1019.41   1019.41   1019.41    845.55    845.55    845.55
       723    182.44   1054.23      1.50      0.00      2.00   1069.90   1069.90   1069.90   1334.10   1334.10   1334.10   1062.03   1062.03   1062.03    701.99    701.99    701.99   1330.93   1330.93   1330.93    707.91    707.91    707.91    369.13    369.13    369.13
       724   1320.31     75.82      1.50      1.00      2.00   1322.49   1322.49   1322.49    329.17    329.17    329.17   1249.01   1249.01   1249.01    683.90    683.90    683.90    810.40    810.40    810.40    958.86    958.86    958.86   1139.03   1139.03   1139.03
       725   -913.29   -490.33      1.50      0.00      2.00   1036.60   1036.60   1036.60    696.70    696.70    696.70   1477.84   1477.84   1477.84    558.55    558.55    558.55    497.94    497.94    497.94   1417.95   1417.95   1417.95   1192.21   1192.21   1192.21
       726   -129.13    437.33      1.50      0.00      2.00    455.99    455.99    455.99   1210.87   1210.87   1210.87   1447.27   1447.27   1447.27   1355.11   1355.11   1355.11    974.51    974.51    974.51    566.87    566.87    566.87    761.32    761.32    761.32
       727    255.35    -45.43      1.50      1.00      2.00    259.36    259.36    259.36    746.03    746.03    746.03    856.31    856.31    856.31   1115.34   1115.34   1115.34   1256.17   1256.17   1256.17   1183.79   1183.79   1183.79    943.74    943.74    943.74
       728    914.65   -344.62      1.50      1.00      2.00    977.42    977.42    977.42    355.04    355.04    355.04    666.20    666.20    666.20   1138.75   1138.75   1138.75   1344.76   1344.76   1344.76    783.91    783.91    783.91   1279.71   1279.71   1279.71
       729    873.57   -735.52      1.50      0.00      2.00   1141.98   1141.98   1141.98    746.31    746.31    746.31    395.71    395.71    395.71   1379.76   1379.76   1379.76   1004.56   1004.56   1004.56    639.89    639.89    639.89   1325.25   1325.25   1325.25
       730    868.79    593.46      1.50      0.00      2.00   1052.14   1052.14   1052.14    607.80    607.80    607.80   1146.17   1146.17   1146.17   1432.23   1432.23   1432.23    687.55    687.55    687.55   1395.67   1395.67   1395.67    458.60    458.60    458.60
       731   -718.91   -233.98      1.50      0.00      2.00    756.03    756.03    756.03   1004.80   1004.80   1004.80   1349.13   1349.13   1349.13    668.91    668.91    668.91    365.73    365.73    365.73   1121.60   1121.60   1121.60   1302.28   1302.28   1302.28
       732   -974.52    600.84      1.50      1.00      2.00   1144.86   1144.86   1144.86   1131.55   1131.55   1131.55    588.61    588.61    588.61   1493.13   1493.13   1493.13    601.38    601.38    601.38    543.61    543.61    543.61   1498.18   1498.18   1498.18
       733    460.34    230.06      1.50      0.00      2.00    514.63    514.63    514.63    586.65    586.65    586.65   1096.83   1096.83   1096.83   1457.30   1457.30   1457.30   1478.35   1478.35   1478.35   1151.84   1151.84   1151.84    637.22    637.22    637.22
       734    476.59  -1072.50      1.50      1.00      2.00   1173.63   1173.63   1173.63   1193.40   1193.40   1193.40    207.77    207.77    207.77    998.18    998.18    998.18    842.04    842.04    842.04   1044.02   1044.02   1044.02    813.77    813.77    813.77
       735    635.16   -161.96      1.50      0.00      2.00    655.48    655.48    655.48    399.18    399.18    399.18    716.94    716.94    716.94   1374.42   1374.42   1374.42   1343.41   1343.41   1343.41   1115.21   1115.21   1115.21   1036.86   1036.86   1036.86
       736    623.50    764.53      1.50      1.00      2.00    986.54    986.54    986.54    852.21    852.21    852.21   1038.24   1038.24   1038.24   1151.06   1151.06   1151.06    882.36    882.36    882.36   1128.07   1128.07   1128.07    159.87    159.87    159.87
