%%  seed (769) : [1629106838 1072886530 -17904409 1073009540 605804910 1073686347 876516458 1073050558 427874215 1073311450] ...  [1073507068 -550700992 1072962471 922832550 1072793213 -223741730 1962186939 -254293707 -465177325 377]
%%  rxid 		 txid 	 pdpid 	  doppler 	 PowerProfile(linear) 	 DelayProfile
991 	 117	 * 0.635182 *	1	100	[1]	 [0]
991 	 122	 * 0.669002 *	1	100	[1]	 [0]
991 	 125	 * 0.324543 *	1	100	[1]	 [0]
991 	 126	 * 0.962677 *	1	100	[1]	 [0]
991 	 129	 * 0.978473 *	1	100	[1]	 [0]
991 	 138	 * 0.824794 *	1	100	[1]	 [0]
991 	 146	 * 0.512012 *	1	100	[1]	 [0]
991 	 153	 * 0.184602 *	1	100	[1]	 [0]
991 	 169	 * 0.255054 *	1	100	[1]	 [0]
991 	 175	 * 0.829062 *	1	100	[1]	 [0]
991 	 191	 * 0.80982 *	1	100	[1]	 [0]
991 	 194	 * 0.674162 *	1	100	[1]	 [0]
991 	 201	 * 0.247876 *	1	100	[1]	 [0]
991 	 206	 * 0.676807 *	1	100	[1]	 [0]
991 	 209	 * 0.857063 *	1	100	[1]	 [0]
991 	 221	 * 0.720815 *	1	100	[1]	 [0]
991 	 238	 * 0.170514 *	1	100	[1]	 [0]
991 	 242	 * 0.0478678 *	1	100	[1]	 [0]
991 	 247	 * 0.601034 *	1	100	[1]	 [0]
991 	 254	 * 0.793878 *	1	100	[1]	 [0]
991 	 255	 * 0.215203 *	1	100	[1]	 [0]
991 	 257	 * 0.687063 *	1	100	[1]	 [0]
991 	 270	 * 0.0949428 *	1	100	[1]	 [0]
991 	 272	 * 0.0746158 *	1	100	[1]	 [0]
991 	 281	 * 0.763737 *	1	100	[1]	 [0]
991 	 298	 * 0.120856 *	1	100	[1]	 [0]
991 	 306	 * 0.710199 *	1	100	[1]	 [0]
991 	 307	 * 0.524256 *	1	100	[1]	 [0]
991 	 318	 * 0.841448 *	1	100	[1]	 [0]
991 	 326	 * 0.274056 *	1	100	[1]	 [0]
991 	 339	 * 0.207235 *	1	100	[1]	 [0]
991 	 344	 * 0.730861 *	1	100	[1]	 [0]
991 	 345	 * 0.0555764 *	1	100	[1]	 [0]
991 	 357	 * 0.271384 *	1	100	[1]	 [0]
991 	 360	 * 0.988497 *	1	100	[1]	 [0]
991 	 367	 * 0.291191 *	1	100	[1]	 [0]
991 	 371	 * 0.77177 *	1	100	[1]	 [0]
991 	 372	 * 0.65484 *	1	100	[1]	 [0]
991 	 376	 * 0.391065 *	1	100	[1]	 [0]
991 	 377	 * 0.304353 *	1	100	[1]	 [0]
991 	 383	 * 0.701328 *	1	100	[1]	 [0]
991 	 395	 * 0.606675 *	1	100	[1]	 [0]
991 	 411	 * 0.396032 *	1	100	[1]	 [0]
991 	 415	 * 0.206119 *	1	100	[1]	 [0]
991 	 418	 * 0.279351 *	1	100	[1]	 [0]
991 	 422	 * 0.0785616 *	1	100	[1]	 [0]
991 	 430	 * 0.119778 *	1	100	[1]	 [0]
991 	 432	 * 0.911403 *	1	100	[1]	 [0]
991 	 433	 * 0.538038 *	1	100	[1]	 [0]
991 	 439	 * 0.65807 *	1	100	[1]	 [0]
991 	 452	 * 0.646858 *	1	100	[1]	 [0]
991 	 453	 * 0.146434 *	1	100	[1]	 [0]
991 	 457	 * 0.452364 *	1	100	[1]	 [0]
991 	 461	 * 0.304692 *	1	100	[1]	 [0]
991 	 470	 * 0.916721 *	1	100	[1]	 [0]
991 	 476	 * 0.322754 *	1	100	[1]	 [0]
991 	 480	 * 0.219101 *	1	100	[1]	 [0]
1001 	 0	 * 0.713451 *	1	100	[1]	 [0]
1001 	 1	 * 0.756896 *	1	100	[1]	 [0]
1001 	 2	 * 0.556205 *	1	100	[1]	 [0]
1001 	 3	 * 0.27194 *	1	100	[1]	 [0]
1001 	 5	 * 0.668822 *	1	100	[1]	 [0]
1001 	 7	 * 0.547394 *	1	100	[1]	 [0]
1001 	 8	 * 0.138502 *	1	100	[1]	 [0]
1001 	 9	 * 0.882211 *	1	100	[1]	 [0]
1001 	 10	 * 0.890145 *	1	100	[1]	 [0]
1001 	 11	 * 0.447762 *	1	100	[1]	 [0]
1001 	 12	 * 0.956475 *	1	100	[1]	 [0]
1001 	 13	 * 0.00582963 *	1	100	[1]	 [0]
1001 	 14	 * 0.209024 *	1	100	[1]	 [0]
1001 	 15	 * 0.392515 *	1	100	[1]	 [0]
1001 	 16	 * 0.363022 *	1	100	[1]	 [0]
1001 	 17	 * 0.986444 *	1	100	[1]	 [0]
1001 	 18	 * 0.767757 *	1	100	[1]	 [0]
1001 	 19	 * 0.576033 *	1	100	[1]	 [0]
1001 	 22	 * 0.445879 *	1	100	[1]	 [0]
1001 	 23	 * 0.738315 *	1	100	[1]	 [0]
1001 	 38	 * 0.0553463 *	1	100	[1]	 [0]
1001 	 48	 * 0.790306 *	1	100	[1]	 [0]
1001 	 54	 * 0.157897 *	1	100	[1]	 [0]
1001 	 55	 * 0.253799 *	1	100	[1]	 [0]
1001 	 61	 * 0.15328 *	1	100	[1]	 [0]
1001 	 66	 * 0.0993098 *	1	100	[1]	 [0]
1001 	 71	 * 0.946786 *	1	100	[1]	 [0]
1001 	 72	 * 0.375879 *	1	100	[1]	 [0]
1001 	 78	 * 0.890261 *	1	100	[1]	 [0]
1001 	 80	 * 0.885478 *	1	100	[1]	 [0]
1001 	 82	 * 0.357956 *	1	100	[1]	 [0]
1001 	 91	 * 0.3044 *	1	100	[1]	 [0]
1001 	 95	 * 0.513643 *	1	100	[1]	 [0]
1001 	 100	 * 0.300259 *	1	100	[1]	 [0]
1001 	 116	 * 0.818443 *	1	100	[1]	 [0]
1001 	 122	 * 0.942227 *	1	100	[1]	 [0]
1001 	 125	 * 0.788016 *	1	100	[1]	 [0]
1001 	 126	 * 0.303435 *	1	100	[1]	 [0]
1001 	 129	 * 0.200235 *	1	100	[1]	 [0]
1001 	 138	 * 0.703516 *	1	100	[1]	 [0]
1001 	 146	 * 0.499081 *	1	100	[1]	 [0]
1001 	 153	 * 0.894289 *	1	100	[1]	 [0]
1001 	 169	 * 0.807462 *	1	100	[1]	 [0]
1001 	 175	 * 0.981275 *	1	100	[1]	 [0]
1001 	 191	 * 0.522957 *	1	100	[1]	 [0]
1001 	 194	 * 0.692745 *	1	100	[1]	 [0]
1001 	 201	 * 0.86206 *	1	100	[1]	 [0]
1001 	 206	 * 0.415225 *	1	100	[1]	 [0]
1001 	 209	 * 0.627843 *	1	100	[1]	 [0]
1001 	 221	 * 0.956539 *	1	100	[1]	 [0]
1001 	 238	 * 0.333029 *	1	100	[1]	 [0]
1001 	 242	 * 0.00851983 *	1	100	[1]	 [0]
1001 	 247	 * 0.340053 *	1	100	[1]	 [0]
1001 	 254	 * 0.734172 *	1	100	[1]	 [0]
1001 	 255	 * 0.957277 *	1	100	[1]	 [0]
1001 	 257	 * 0.359987 *	1	100	[1]	 [0]
1001 	 270	 * 0.260667 *	1	100	[1]	 [0]
1001 	 272	 * 0.584426 *	1	100	[1]	 [0]
1001 	 281	 * 0.510671 *	1	100	[1]	 [0]
1001 	 298	 * 0.62181 *	1	100	[1]	 [0]
1001 	 306	 * 0.299769 *	1	100	[1]	 [0]
1001 	 307	 * 0.617822 *	1	100	[1]	 [0]
1001 	 318	 * 0.39487 *	1	100	[1]	 [0]
1001 	 326	 * 0.486268 *	1	100	[1]	 [0]
1001 	 339	 * 0.00394408 *	1	100	[1]	 [0]
1001 	 344	 * 0.750131 *	1	100	[1]	 [0]
1001 	 345	 * 0.63231 *	1	100	[1]	 [0]
1001 	 357	 * 0.44348 *	1	100	[1]	 [0]
1001 	 360	 * 0.877677 *	1	100	[1]	 [0]
1001 	 367	 * 0.744761 *	1	100	[1]	 [0]
1001 	 371	 * 0.311209 *	1	100	[1]	 [0]
1001 	 372	 * 0.974482 *	1	100	[1]	 [0]
1001 	 376	 * 0.994423 *	1	100	[1]	 [0]
1001 	 377	 * 0.355934 *	1	100	[1]	 [0]
1001 	 383	 * 0.0291594 *	1	100	[1]	 [0]
1001 	 395	 * 0.360424 *	1	100	[1]	 [0]
1001 	 411	 * 0.499589 *	1	100	[1]	 [0]
1001 	 415	 * 0.891752 *	1	100	[1]	 [0]
1001 	 418	 * 0.0643846 *	1	100	[1]	 [0]
1001 	 422	 * 0.61571 *	1	100	[1]	 [0]
1001 	 430	 * 0.150732 *	1	100	[1]	 [0]
1001 	 432	 * 0.662586 *	1	100	[1]	 [0]
1001 	 433	 * 0.657191 *	1	100	[1]	 [0]
1001 	 439	 * 0.31675 *	1	100	[1]	 [0]
1001 	 452	 * 0.393862 *	1	100	[1]	 [0]
1001 	 453	 * 0.782106 *	1	100	[1]	 [0]
1001 	 457	 * 0.456043 *	1	100	[1]	 [0]
1001 	 461	 * 0.3005 *	1	100	[1]	 [0]
1001 	 470	 * 0.589802 *	1	100	[1]	 [0]
1001 	 476	 * 0.803881 *	1	100	[1]	 [0]
1001 	 480	 * 0.287001 *	1	100	[1]	 [0]
1005 	 0	 * 0.0229436 *	1	100	[1]	 [0]
1005 	 1	 * 0.39003 *	1	100	[1]	 [0]
1005 	 2	 * 0.104452 *	1	100	[1]	 [0]
1005 	 3	 * 0.479631 *	1	100	[1]	 [0]
1005 	 4	 * 0.0454725 *	1	100	[1]	 [0]
1005 	 5	 * 0.372197 *	1	100	[1]	 [0]
1005 	 6	 * 0.317393 *	1	100	[1]	 [0]
1005 	 8	 * 0.376394 *	1	100	[1]	 [0]
1005 	 12	 * 0.519004 *	1	100	[1]	 [0]
1005 	 13	 * 0.0410158 *	1	100	[1]	 [0]
1005 	 14	 * 0.282866 *	1	100	[1]	 [0]
1005 	 15	 * 0.20907 *	1	100	[1]	 [0]
1005 	 16	 * 0.372713 *	1	100	[1]	 [0]
1005 	 17	 * 0.501019 *	1	100	[1]	 [0]
1005 	 18	 * 0.921004 *	1	100	[1]	 [0]
1005 	 19	 * 0.0131305 *	1	100	[1]	 [0]
1005 	 20	 * 0.418742 *	1	100	[1]	 [0]
1005 	 22	 * 0.414013 *	1	100	[1]	 [0]
1005 	 23	 * 0.50388 *	1	100	[1]	 [0]
1005 	 38	 * 0.201295 *	1	100	[1]	 [0]
1005 	 48	 * 0.820956 *	1	100	[1]	 [0]
1005 	 54	 * 0.400762 *	1	100	[1]	 [0]
1005 	 55	 * 0.160543 *	1	100	[1]	 [0]
1005 	 61	 * 0.828316 *	1	100	[1]	 [0]
1005 	 66	 * 0.953558 *	1	100	[1]	 [0]
1005 	 71	 * 0.632381 *	1	100	[1]	 [0]
1005 	 72	 * 0.375047 *	1	100	[1]	 [0]
1005 	 78	 * 0.561253 *	1	100	[1]	 [0]
1005 	 80	 * 0.0175369 *	1	100	[1]	 [0]
1005 	 82	 * 0.858628 *	1	100	[1]	 [0]
1005 	 91	 * 0.895299 *	1	100	[1]	 [0]
1005 	 95	 * 0.663745 *	1	100	[1]	 [0]
1005 	 100	 * 0.422818 *	1	100	[1]	 [0]
1005 	 116	 * 0.863905 *	1	100	[1]	 [0]
1005 	 117	 * 0.476918 *	1	100	[1]	 [0]
1005 	 122	 * 0.317284 *	1	100	[1]	 [0]
1005 	 125	 * 0.284103 *	1	100	[1]	 [0]
1005 	 126	 * 0.861976 *	1	100	[1]	 [0]
1005 	 129	 * 0.231818 *	1	100	[1]	 [0]
1005 	 138	 * 0.382052 *	1	100	[1]	 [0]
1005 	 146	 * 0.641423 *	1	100	[1]	 [0]
1005 	 153	 * 0.0871886 *	1	100	[1]	 [0]
1005 	 169	 * 0.947787 *	1	100	[1]	 [0]
1005 	 175	 * 0.402498 *	1	100	[1]	 [0]
1005 	 191	 * 0.972341 *	1	100	[1]	 [0]
1005 	 194	 * 0.36838 *	1	100	[1]	 [0]
1005 	 201	 * 0.0067915 *	1	100	[1]	 [0]
1005 	 206	 * 0.936114 *	1	100	[1]	 [0]
1005 	 209	 * 0.0291286 *	1	100	[1]	 [0]
1005 	 221	 * 0.0832404 *	1	100	[1]	 [0]
1005 	 238	 * 0.386639 *	1	100	[1]	 [0]
1005 	 242	 * 0.603859 *	1	100	[1]	 [0]
1005 	 247	 * 0.185269 *	1	100	[1]	 [0]
1005 	 254	 * 0.518172 *	1	100	[1]	 [0]
1005 	 255	 * 0.176708 *	1	100	[1]	 [0]
1005 	 257	 * 0.556831 *	1	100	[1]	 [0]
1005 	 270	 * 0.601431 *	1	100	[1]	 [0]
1005 	 272	 * 0.502025 *	1	100	[1]	 [0]
1005 	 281	 * 0.0230268 *	1	100	[1]	 [0]
1005 	 298	 * 0.608413 *	1	100	[1]	 [0]
1005 	 306	 * 0.415322 *	1	100	[1]	 [0]
1005 	 307	 * 0.713735 *	1	100	[1]	 [0]
1005 	 318	 * 0.900881 *	1	100	[1]	 [0]
1005 	 326	 * 0.946843 *	1	100	[1]	 [0]
1005 	 339	 * 0.13837 *	1	100	[1]	 [0]
1005 	 344	 * 0.441892 *	1	100	[1]	 [0]
1005 	 345	 * 0.550949 *	1	100	[1]	 [0]
1005 	 357	 * 0.544511 *	1	100	[1]	 [0]
1005 	 360	 * 0.50907 *	1	100	[1]	 [0]
1005 	 367	 * 0.220274 *	1	100	[1]	 [0]
1005 	 371	 * 0.676354 *	1	100	[1]	 [0]
1005 	 372	 * 0.536401 *	1	100	[1]	 [0]
1005 	 376	 * 0.193751 *	1	100	[1]	 [0]
1005 	 377	 * 0.930211 *	1	100	[1]	 [0]
1005 	 383	 * 0.0667429 *	1	100	[1]	 [0]
1005 	 395	 * 0.0991775 *	1	100	[1]	 [0]
1005 	 411	 * 0.478715 *	1	100	[1]	 [0]
1005 	 415	 * 0.147223 *	1	100	[1]	 [0]
1005 	 418	 * 0.734859 *	1	100	[1]	 [0]
1005 	 422	 * 0.166962 *	1	100	[1]	 [0]
1005 	 430	 * 0.522819 *	1	100	[1]	 [0]
1005 	 432	 * 0.528136 *	1	100	[1]	 [0]
1005 	 433	 * 0.936499 *	1	100	[1]	 [0]
1005 	 439	 * 0.378412 *	1	100	[1]	 [0]
1005 	 452	 * 0.449487 *	1	100	[1]	 [0]
1005 	 453	 * 0.127465 *	1	100	[1]	 [0]
1005 	 457	 * 0.363465 *	1	100	[1]	 [0]
1005 	 461	 * 0.47538 *	1	100	[1]	 [0]
1005 	 470	 * 0.113604 *	1	100	[1]	 [0]
1005 	 476	 * 0.0190818 *	1	100	[1]	 [0]
1005 	 480	 * 0.0503031 *	1	100	[1]	 [0]
1010 	 2	 * 0.916144 *	1	100	[1]	 [0]
1010 	 3	 * 0.513592 *	1	100	[1]	 [0]
1010 	 4	 * 0.403015 *	1	100	[1]	 [0]
1010 	 5	 * 0.626109 *	1	100	[1]	 [0]
1010 	 6	 * 0.661861 *	1	100	[1]	 [0]
1010 	 7	 * 0.940717 *	1	100	[1]	 [0]
1010 	 8	 * 0.740583 *	1	100	[1]	 [0]
1010 	 9	 * 0.810702 *	1	100	[1]	 [0]
1010 	 10	 * 0.299119 *	1	100	[1]	 [0]
1010 	 11	 * 0.952923 *	1	100	[1]	 [0]
1010 	 12	 * 0.666251 *	1	100	[1]	 [0]
1010 	 13	 * 0.100827 *	1	100	[1]	 [0]
1010 	 14	 * 0.0615706 *	1	100	[1]	 [0]
1010 	 15	 * 0.396349 *	1	100	[1]	 [0]
1010 	 16	 * 0.415636 *	1	100	[1]	 [0]
1010 	 18	 * 0.611661 *	1	100	[1]	 [0]
1010 	 20	 * 0.69849 *	1	100	[1]	 [0]
1010 	 22	 * 0.0112698 *	1	100	[1]	 [0]
1010 	 23	 * 0.667266 *	1	100	[1]	 [0]
1010 	 38	 * 0.231993 *	1	100	[1]	 [0]
1010 	 48	 * 0.653725 *	1	100	[1]	 [0]
1010 	 54	 * 0.606644 *	1	100	[1]	 [0]
1010 	 55	 * 0.214388 *	1	100	[1]	 [0]
1010 	 61	 * 0.0164219 *	1	100	[1]	 [0]
1010 	 66	 * 0.800575 *	1	100	[1]	 [0]
1010 	 71	 * 0.659862 *	1	100	[1]	 [0]
1010 	 72	 * 0.546228 *	1	100	[1]	 [0]
1010 	 78	 * 0.151502 *	1	100	[1]	 [0]
1010 	 80	 * 0.609122 *	1	100	[1]	 [0]
1010 	 82	 * 0.62929 *	1	100	[1]	 [0]
1010 	 91	 * 0.787499 *	1	100	[1]	 [0]
1010 	 95	 * 0.817858 *	1	100	[1]	 [0]
1010 	 100	 * 0.33448 *	1	100	[1]	 [0]
1010 	 116	 * 0.488316 *	1	100	[1]	 [0]
1010 	 117	 * 0.282951 *	1	100	[1]	 [0]
1010 	 122	 * 0.145064 *	1	100	[1]	 [0]
1010 	 125	 * 0.188681 *	1	100	[1]	 [0]
1010 	 126	 * 0.65529 *	1	100	[1]	 [0]
1010 	 129	 * 0.475029 *	1	100	[1]	 [0]
1010 	 138	 * 0.329956 *	1	100	[1]	 [0]
1010 	 146	 * 0.463278 *	1	100	[1]	 [0]
1010 	 153	 * 0.713908 *	1	100	[1]	 [0]
1010 	 169	 * 0.492664 *	1	100	[1]	 [0]
1010 	 175	 * 0.35785 *	1	100	[1]	 [0]
1010 	 191	 * 0.468635 *	1	100	[1]	 [0]
1010 	 194	 * 0.88216 *	1	100	[1]	 [0]
1010 	 201	 * 0.560258 *	1	100	[1]	 [0]
1010 	 206	 * 0.98321 *	1	100	[1]	 [0]
1010 	 209	 * 0.928246 *	1	100	[1]	 [0]
1010 	 221	 * 0.453277 *	1	100	[1]	 [0]
1010 	 238	 * 0.47082 *	1	100	[1]	 [0]
1010 	 242	 * 0.359753 *	1	100	[1]	 [0]
1010 	 247	 * 0.275886 *	1	100	[1]	 [0]
1010 	 254	 * 0.775663 *	1	100	[1]	 [0]
1010 	 255	 * 0.00242479 *	1	100	[1]	 [0]
1010 	 257	 * 0.317338 *	1	100	[1]	 [0]
1010 	 270	 * 0.364929 *	1	100	[1]	 [0]
1010 	 272	 * 0.124812 *	1	100	[1]	 [0]
1010 	 281	 * 0.00485785 *	1	100	[1]	 [0]
1010 	 298	 * 0.239422 *	1	100	[1]	 [0]
1010 	 306	 * 0.675035 *	1	100	[1]	 [0]
1010 	 307	 * 0.724912 *	1	100	[1]	 [0]
1010 	 318	 * 0.930526 *	1	100	[1]	 [0]
1010 	 326	 * 0.0624299 *	1	100	[1]	 [0]
1010 	 339	 * 0.746584 *	1	100	[1]	 [0]
1010 	 344	 * 0.93678 *	1	100	[1]	 [0]
1010 	 345	 * 0.211874 *	1	100	[1]	 [0]
1010 	 357	 * 0.685243 *	1	100	[1]	 [0]
1010 	 360	 * 0.962048 *	1	100	[1]	 [0]
1010 	 367	 * 0.419712 *	1	100	[1]	 [0]
1010 	 371	 * 0.85228 *	1	100	[1]	 [0]
1010 	 372	 * 0.701184 *	1	100	[1]	 [0]
1010 	 376	 * 0.0953969 *	1	100	[1]	 [0]
1010 	 377	 * 0.277299 *	1	100	[1]	 [0]
1010 	 383	 * 0.340096 *	1	100	[1]	 [0]
1010 	 395	 * 0.695791 *	1	100	[1]	 [0]
1010 	 411	 * 0.252352 *	1	100	[1]	 [0]
1010 	 415	 * 0.561297 *	1	100	[1]	 [0]
1010 	 418	 * 0.695929 *	1	100	[1]	 [0]
1010 	 422	 * 0.939253 *	1	100	[1]	 [0]
1010 	 430	 * 0.549134 *	1	100	[1]	 [0]
1010 	 432	 * 0.204607 *	1	100	[1]	 [0]
1010 	 433	 * 0.266318 *	1	100	[1]	 [0]
1010 	 439	 * 0.271324 *	1	100	[1]	 [0]
1010 	 452	 * 0.760059 *	1	100	[1]	 [0]
1010 	 453	 * 0.328716 *	1	100	[1]	 [0]
1010 	 457	 * 0.968747 *	1	100	[1]	 [0]
1010 	 461	 * 0.678132 *	1	100	[1]	 [0]
1010 	 470	 * 0.354498 *	1	100	[1]	 [0]
1010 	 476	 * 0.92937 *	1	100	[1]	 [0]
1010 	 480	 * 0.996887 *	1	100	[1]	 [0]
1019 	 0	 * 0.216779 *	1	100	[1]	 [0]
1019 	 2	 * 0.876719 *	1	100	[1]	 [0]
1019 	 3	 * 0.243552 *	1	100	[1]	 [0]
1019 	 4	 * 0.0799581 *	1	100	[1]	 [0]
1019 	 5	 * 0.77841 *	1	100	[1]	 [0]
1019 	 6	 * 0.806429 *	1	100	[1]	 [0]
1019 	 7	 * 0.163878 *	1	100	[1]	 [0]
1019 	 8	 * 0.596697 *	1	100	[1]	 [0]
1019 	 9	 * 0.50551 *	1	100	[1]	 [0]
1019 	 10	 * 0.483461 *	1	100	[1]	 [0]
1019 	 11	 * 0.0966531 *	1	100	[1]	 [0]
1019 	 15	 * 0.97864 *	1	100	[1]	 [0]
1019 	 16	 * 0.0761 *	1	100	[1]	 [0]
1019 	 17	 * 0.548212 *	1	100	[1]	 [0]
1019 	 18	 * 0.983343 *	1	100	[1]	 [0]
1019 	 19	 * 0.327031 *	1	100	[1]	 [0]
1019 	 20	 * 0.853577 *	1	100	[1]	 [0]
1019 	 22	 * 0.944127 *	1	100	[1]	 [0]
1019 	 23	 * 0.694221 *	1	100	[1]	 [0]
1019 	 38	 * 0.133813 *	1	100	[1]	 [0]
1019 	 48	 * 0.197312 *	1	100	[1]	 [0]
1019 	 54	 * 0.113651 *	1	100	[1]	 [0]
1019 	 55	 * 0.502494 *	1	100	[1]	 [0]
1019 	 61	 * 0.0503988 *	1	100	[1]	 [0]
1019 	 66	 * 0.121639 *	1	100	[1]	 [0]
1019 	 71	 * 0.239741 *	1	100	[1]	 [0]
1019 	 72	 * 0.717929 *	1	100	[1]	 [0]
1019 	 78	 * 0.373309 *	1	100	[1]	 [0]
1019 	 80	 * 0.820632 *	1	100	[1]	 [0]
1019 	 82	 * 0.952146 *	1	100	[1]	 [0]
1019 	 91	 * 0.676378 *	1	100	[1]	 [0]
1019 	 95	 * 0.254708 *	1	100	[1]	 [0]
1019 	 100	 * 0.652719 *	1	100	[1]	 [0]
1019 	 116	 * 0.701314 *	1	100	[1]	 [0]
1019 	 117	 * 0.244472 *	1	100	[1]	 [0]
1019 	 122	 * 0.480852 *	1	100	[1]	 [0]
1019 	 125	 * 0.695369 *	1	100	[1]	 [0]
1019 	 126	 * 0.483671 *	1	100	[1]	 [0]
1019 	 129	 * 0.569313 *	1	100	[1]	 [0]
1019 	 138	 * 0.916941 *	1	100	[1]	 [0]
1019 	 146	 * 0.419082 *	1	100	[1]	 [0]
1019 	 153	 * 0.976707 *	1	100	[1]	 [0]
1019 	 169	 * 0.157272 *	1	100	[1]	 [0]
1019 	 175	 * 0.36913 *	1	100	[1]	 [0]
1019 	 191	 * 0.0264696 *	1	100	[1]	 [0]
1019 	 194	 * 0.942324 *	1	100	[1]	 [0]
1019 	 201	 * 0.79962 *	1	100	[1]	 [0]
1019 	 206	 * 0.80036 *	1	100	[1]	 [0]
1019 	 209	 * 0.47896 *	1	100	[1]	 [0]
1019 	 221	 * 0.473591 *	1	100	[1]	 [0]
1019 	 238	 * 0.333089 *	1	100	[1]	 [0]
1019 	 242	 * 0.109832 *	1	100	[1]	 [0]
1019 	 247	 * 0.657186 *	1	100	[1]	 [0]
1019 	 254	 * 0.240178 *	1	100	[1]	 [0]
1019 	 255	 * 0.908057 *	1	100	[1]	 [0]
1019 	 257	 * 0.101168 *	1	100	[1]	 [0]
1019 	 270	 * 0.819044 *	1	100	[1]	 [0]
1019 	 272	 * 0.00300224 *	1	100	[1]	 [0]
1019 	 281	 * 0.961323 *	1	100	[1]	 [0]
1019 	 298	 * 0.205515 *	1	100	[1]	 [0]
1019 	 306	 * 0.770067 *	1	100	[1]	 [0]
1019 	 307	 * 0.00492649 *	1	100	[1]	 [0]
1019 	 318	 * 0.0615506 *	1	100	[1]	 [0]
1019 	 326	 * 0.834752 *	1	100	[1]	 [0]
1019 	 339	 * 0.291406 *	1	100	[1]	 [0]
1019 	 344	 * 0.55855 *	1	100	[1]	 [0]
1019 	 345	 * 0.892624 *	1	100	[1]	 [0]
1019 	 357	 * 0.431988 *	1	100	[1]	 [0]
1019 	 360	 * 0.535902 *	1	100	[1]	 [0]
1019 	 367	 * 0.00762004 *	1	100	[1]	 [0]
1019 	 371	 * 0.0905425 *	1	100	[1]	 [0]
1019 	 372	 * 0.71828 *	1	100	[1]	 [0]
1019 	 376	 * 0.685712 *	1	100	[1]	 [0]
1019 	 377	 * 0.784682 *	1	100	[1]	 [0]
1019 	 383	 * 0.393725 *	1	100	[1]	 [0]
1019 	 395	 * 0.736243 *	1	100	[1]	 [0]
1019 	 411	 * 0.884191 *	1	100	[1]	 [0]
1019 	 415	 * 0.385765 *	1	100	[1]	 [0]
1019 	 418	 * 0.506286 *	1	100	[1]	 [0]
1019 	 422	 * 0.917738 *	1	100	[1]	 [0]
1019 	 430	 * 0.485153 *	1	100	[1]	 [0]
1019 	 432	 * 0.598334 *	1	100	[1]	 [0]
1019 	 433	 * 0.400824 *	1	100	[1]	 [0]
1019 	 439	 * 0.4627 *	1	100	[1]	 [0]
1019 	 452	 * 0.907318 *	1	100	[1]	 [0]
1019 	 453	 * 0.717245 *	1	100	[1]	 [0]
1019 	 457	 * 0.172721 *	1	100	[1]	 [0]
1019 	 461	 * 0.123178 *	1	100	[1]	 [0]
1019 	 470	 * 0.969659 *	1	100	[1]	 [0]
1019 	 476	 * 0.460894 *	1	100	[1]	 [0]
1019 	 480	 * 0.656601 *	1	100	[1]	 [0]
1021 	 0	 * 0.973961 *	1	100	[1]	 [0]
1021 	 1	 * 0.0564197 *	1	100	[1]	 [0]
1021 	 2	 * 0.8268 *	1	100	[1]	 [0]
1021 	 3	 * 0.265399 *	1	100	[1]	 [0]
1021 	 4	 * 0.616151 *	1	100	[1]	 [0]
1021 	 5	 * 0.875091 *	1	100	[1]	 [0]
1021 	 10	 * 0.2035 *	1	100	[1]	 [0]
1021 	 11	 * 0.860724 *	1	100	[1]	 [0]
1021 	 12	 * 0.970791 *	1	100	[1]	 [0]
1021 	 13	 * 0.666724 *	1	100	[1]	 [0]
1021 	 14	 * 0.457853 *	1	100	[1]	 [0]
1021 	 15	 * 0.884336 *	1	100	[1]	 [0]
1021 	 16	 * 0.289848 *	1	100	[1]	 [0]
1021 	 17	 * 0.832356 *	1	100	[1]	 [0]
1021 	 18	 * 0.160189 *	1	100	[1]	 [0]
1021 	 19	 * 0.6035 *	1	100	[1]	 [0]
1021 	 20	 * 0.503447 *	1	100	[1]	 [0]
1021 	 22	 * 0.652317 *	1	100	[1]	 [0]
1021 	 23	 * 0.589372 *	1	100	[1]	 [0]
1021 	 38	 * 0.0835407 *	1	100	[1]	 [0]
1021 	 48	 * 0.575696 *	1	100	[1]	 [0]
1021 	 54	 * 0.715206 *	1	100	[1]	 [0]
1021 	 55	 * 0.93306 *	1	100	[1]	 [0]
1021 	 61	 * 0.31636 *	1	100	[1]	 [0]
1021 	 66	 * 0.140495 *	1	100	[1]	 [0]
1021 	 71	 * 0.880221 *	1	100	[1]	 [0]
1021 	 72	 * 0.431679 *	1	100	[1]	 [0]
1021 	 78	 * 0.578297 *	1	100	[1]	 [0]
1021 	 80	 * 0.563104 *	1	100	[1]	 [0]
1021 	 82	 * 0.0825988 *	1	100	[1]	 [0]
1021 	 91	 * 0.206362 *	1	100	[1]	 [0]
1021 	 95	 * 0.551999 *	1	100	[1]	 [0]
1021 	 100	 * 0.409635 *	1	100	[1]	 [0]
1021 	 116	 * 0.631339 *	1	100	[1]	 [0]
1021 	 117	 * 0.993085 *	1	100	[1]	 [0]
1021 	 122	 * 0.667589 *	1	100	[1]	 [0]
1021 	 125	 * 0.470804 *	1	100	[1]	 [0]
1021 	 126	 * 0.3092 *	1	100	[1]	 [0]
1021 	 129	 * 0.938759 *	1	100	[1]	 [0]
1021 	 138	 * 0.883825 *	1	100	[1]	 [0]
